cell_id,population_label,group_order,total_counts,detected_genes,zero_fraction,pc1,pc2,pc3,pc4,pc5,H,S,M,R,S_base,R_base,S_refined,R_adjusted,threshold_scheme,branch_sector
High-2015-09-08-4-F4_S33_L000,PKH26_High,2,840891,5416,0.9094889535078045,-26.89199978072561,9.543172279583157,-4.908271166581502,-4.064531075330871,-6.136256153040092,0.1535164071089219,-0.4495327281224774,0.6744907594765952,-1.4035606173033446,-0.0538925985821705,-0.7581636835602604,-0.4495327281224774,-1.4035606173033446,strict_0.75,mixed_sector
High-2015-09-08-4-F6_S34_L000,PKH26_High,2,126745,5100,0.9147698786724155,-76.29333958391089,-14.35259724859083,23.13365005478742,0.2433248673106953,-21.444936608807723,-2.1426274686232825,-0.9169274433331858,0.6744907594765952,-2.709993136940802,-4.428677894482704,-2.818381854358321,-0.9169274433331858,-2.709993136940802,strict_0.75,mixed_sector
High-2015-09-08-4-G1_S39_L000,PKH26_High,2,1180337,5089,0.9149537083458672,-35.34182797838754,12.434147962213848,-9.4355882975153,11.771981412964742,1.6344693416352754,0.409321693180063,1.062274721068606,0.6744907594765952,0.2995509916614614,-0.7323442295822499,-1.2429790809465255,1.062274721068606,0.2995509916614614,strict_0.75,transitional_intermediate
High-2015-09-08-4-G2_S40_L000,PKH26_High,2,954306,5072,0.9152378087502924,-33.93193345737302,11.07827674780862,-7.374051054835522,14.500590528000997,1.6677252190216227,0.1586427405626566,1.0789454653410984,0.6744907594765952,-0.5000308265734223,-0.6171497436644753,-1.1267329697527542,1.0789454653410984,-0.5000308265734223,strict_0.75,transitional_intermediate
High-2015-09-08-4-G3_S41_L000,PKH26_High,2,1116518,6898,0.8847220829573181,14.062006863603909,7.610770786817653,16.740673038781875,3.933073302301645,-9.071075598907594,0.9937609738919244,-0.8144758501217332,0.6744907594765952,-0.2472701057863741,-0.1150970952223044,0.3171725792403517,-0.8144758501217332,-0.2472701057863741,strict_0.75,mixed_sector
High-2015-09-08-4-G5_S43_L000,PKH26_High,2,1512511,3928,0.9343560947892644,-35.85605784356372,7.007737200733453,-10.857462563143486,-11.304122932306283,9.839944836318264,0.1416518396150824,-0.3280418106157158,0.6744907594765952,-0.7367602611199128,-0.8009972988390317,-1.062489483538403,-0.3280418106157158,-0.7367602611199128,strict_0.75,transitional_intermediate
High-2015-09-08-4-G6_S44_L000,PKH26_High,2,602771,5156,0.9138340185166616,-34.229957200033304,0.5647248551062101,35.554540061930666,1.2142694673137948,-4.477132958020999,-0.3327575099943068,-0.693188529821711,0.6744907594765952,0.2877496317666363,-0.8110961734826031,-0.7634614481646882,-0.693188529821711,0.2877496317666363,strict_0.75,transitional_intermediate
Low-2015-09-08-2-A10_S70_L000,PKH26_Low,1,2151778,6385,0.8932952304555634,33.56278602818022,22.55720978347944,16.38836222877177,-18.874746919068205,-2.672471598472773,0.6951489592189442,0.9877335091478006,0.0,-0.7990337458949598,-1.4561337484373182,-0.6726216896862054,0.9877335091478006,-0.7990337458949598,strict_0.75,mixed_sector
Low-2015-09-08-2-A12_S71_L000,PKH26_Low,1,2241000,4116,0.9312142785520906,-5.467368252422943,-0.3735923953363462,-6.8101081191089605,-42.58447689480378,34.250958144266,-0.1939068661994387,0.9083569570701664,0.0,1.4015540924996297,0.9251201091118432,0.6535564237507459,0.9083569570701664,1.4015540924996297,strict_0.75,mixed_sector
Low-2015-09-08-2-A7_S68_L000,PKH26_Low,1,1749782,5994,0.8998295397573448,15.406788175780685,15.403469888756964,11.640485909950128,-10.958921322007273,-7.992743649725107,0.323547936996447,0.9968070225164172,0.0,0.7465269705848846,0.1155826384892253,0.0,0.9968070225164172,0.7465269705848846,strict_0.75,transitional_intermediate
Low-2015-09-08-2-A9_S69_L000,PKH26_Low,1,1972874,6563,0.8903205321033457,33.561119145011844,16.788408577993003,17.55455690057677,-12.491130112650753,-4.011141262270746,0.6542898263969407,0.5793320710113685,0.0,-0.7601670003741479,-1.2810977079752857,-0.3584186399831687,0.5793320710113685,-0.7601670003741479,strict_0.75,mixed_sector
Low-2015-09-08-2-C10_S79_L000,PKH26_Low,1,1680037,5918,0.9010996356830108,17.06590898206758,8.523937145987595,-20.74906428342753,-21.750900156587967,-15.997867823396152,0.249753244024847,0.1424368284059287,0.0,-0.0534024614594678,0.177650266737042,0.3971457439418575,0.1424368284059287,-0.0534024614594678,strict_0.75,transitional_intermediate
Low-2015-09-08-2-C11_S80_L000,PKH26_Low,1,1739895,5447,0.9089708880644408,12.752606380891788,0.3250381411506556,12.322384945118216,-13.240149617363826,20.723331672553982,0.1131390824215603,0.2679757521056639,0.0,-0.3705300205951933,0.4457605307706795,0.9039153502509886,0.2679757521056639,-0.3705300205951933,strict_0.75,transitional_intermediate
Low-2015-09-08-2-C12_S81_L000,PKH26_Low,1,1552862,6101,0.8980413783883151,18.287170522098208,15.651058374375872,22.58171183976648,-5.633693335330689,12.135424454358366,0.2244618459083491,-0.0348452889537915,0.0,0.0,-0.0980654163108561,-0.0327582777359908,-0.0348452889537915,0.0,strict_0.75,transitional_intermediate
Low-2015-09-08-2-C7_S76_L000,PKH26_Low,1,1727024,5186,0.9133326648617937,11.41392750339532,1.84033808506896,2.932504042707178,-27.02387555074016,14.061014697806751,0.0,1.0708080219231504,0.0,0.7935631556004766,0.5920764638715067,0.813793055633315,1.0708080219231504,0.7935631556004766,strict_0.75,mixed_sector
Low-2015-09-08-2-C8_S77_L000,PKH26_Low,1,2053676,5292,0.9115612152812594,5.662948983411337,18.87621128745328,-25.73729246119704,-11.786268737508712,15.388733958856276,0.241592224384722,-0.6744907594765952,0.0,-0.3411858103799746,0.4469479222223252,-0.2246045187417267,-0.6744907594765952,-0.3411858103799746,strict_0.75,transitional_intermediate
Low-2015-09-08-2-C9_S78_L000,PKH26_Low,1,1576879,7197,0.8797252581971322,23.880794234941103,33.35390456348705,12.024142656770536,8.10641627849041,-11.329935492430405,0.5941082675079636,-0.3058926987292025,0.0,-1.9653369120373565,-1.3613535048054095,-1.1260783639275809,-0.3058926987292025,-1.9653369120373565,strict_0.75,mixed_sector
Low-2015-09-08-2-D10_S89_L000,PKH26_Low,1,1150842,5604,0.9063471372706308,0.8166992738216852,-1.1019768113685011,18.83258805592782,-12.614964720714514,-0.9342375739457792,-0.2998752656972974,1.1326349094229664,0.0,0.6733381217257552,1.0120212067002805,0.8601223181947026,1.1326349094229664,0.6733381217257552,strict_0.75,transitional_intermediate
Low-2015-09-08-2-D7_S86_L000,PKH26_Low,1,1823782,5995,0.8998128279688492,23.69720203094635,5.546141081082246,-8.655232010950908,-19.804151281048327,-11.010050768211707,0.371360883035695,0.5635911427473749,0.0,0.3296157209533401,-0.345587681468217,0.4815025698670905,0.5635911427473749,0.3296157209533401,strict_0.75,transitional_intermediate
Low-2015-09-08-2-D8_S87_L000,PKH26_Low,1,1669540,5297,0.9114776563387814,12.880166370384895,-0.256204900390951,2.861241684131241,-24.957908105800115,18.280218655562862,0.0063431331294728,1.0306462405701415,0.0,0.7672166420546737,0.4167424906114232,0.9382925998575662,1.0306462405701415,0.7672166420546737,strict_0.75,mixed_sector
Low-2015-09-08-2-E10_S95_L000,PKH26_Low,1,1428915,5171,0.9135833416892276,2.494814337385948,-8.452747965512382,-12.128586250341325,-23.444588332059304,-0.8558495667319516,-0.2232701179257089,-0.4379467283477234,0.0,1.70574671217184,0.4016133991830536,1.3014178808069696,-0.4379467283477234,1.70574671217184,strict_0.75,mixed_sector
Low-2015-09-08-2-E11_S92_L000,PKH26_Low,1,1359383,5482,0.9083859754670944,4.930789588947124,-1.3107550628841211,14.516764077010333,-12.506291190922662,-0.6252450235798863,-0.1559715389740924,0.7658886361421957,0.0,1.1396401852866374,0.868697400351034,0.9480901750919608,0.7658886361421957,1.1396401852866374,strict_0.75,mixed_sector
Low-2015-09-08-2-E12_S93_L000,PKH26_Low,1,1117731,6057,0.8987766970821217,-0.1911114195999763,6.186332251364818,-8.209113999625156,-6.928328516546939,-21.67152243604126,-0.167676818836883,-0.2163246505199718,0.0,0.3654311972853806,1.579633617326413,0.432811278476047,-0.2163246505199718,0.3654311972853806,strict_0.75,transitional_intermediate
Low-2015-09-08-2-G10_S60_L000,PKH26_Low,1,1866021,4690,0.9216217119556136,-9.041937544680597,11.3989553057269,-21.04820568557654,-14.409579237723868,18.96298368954748,-0.1255267067565262,-0.7192873506840577,0.0,-0.8733039523856235,0.7566669108332236,-0.0614619080467624,-0.7192873506840577,-0.8733039523856235,strict_0.75,mixed_sector
Low-2015-09-08-2-G11_S61_L000,PKH26_Low,1,2096514,6565,0.8902871085263545,28.341759070358783,29.663589089473994,14.555275153798563,-3.30233220792722,8.077298570763851,0.7245818641309424,0.0730700216397853,0.0,-0.8311418690435955,-1.4129037378354576,-0.9720018019885728,0.0730700216397853,-0.8311418690435955,strict_0.75,mixed_sector
Low-2015-09-08-2-G12_S94_L000,PKH26_Low,1,1580703,6512,0.8911728333166216,26.15627970302696,13.750822198079922,22.10848217299841,3.898361438183176,-2.4212088194514143,0.3837471167593198,0.1276953070272189,0.0,-0.0233011435166627,-0.6348689340678554,-0.0278484039135112,0.1276953070272189,-0.0233011435166627,strict_0.75,transitional_intermediate
Low-2015-09-08-2-G7_S57_L000,PKH26_Low,1,1128132,4290,0.9283064273538554,-31.12791759899821,-2.0356561363279684,-6.348866828212495,-11.659583821677538,4.153028142702135,-0.8920637180071848,-0.3429797555271318,0.0,-0.2139711263101719,-0.9943697217927656,-0.3740990392709953,-0.3429797555271318,-0.2139711263101719,strict_0.75,mixed_sector
Low-2015-09-08-2-G8_S58_L000,PKH26_Low,1,1713844,5969,0.9002473344697349,21.608730529494764,4.3392990241455545,14.929178095044133,-11.538383778762086,6.066724625229869,0.2908648842039357,1.0368361679995992,0.0,0.5670260783182186,-0.1810477794757321,0.5867599441903951,1.0368361679995992,0.5670260783182186,strict_0.75,transitional_intermediate
Low-2015-09-08-2-G9_S59_L000,PKH26_Low,1,1665376,6664,0.8886326414652896,26.37476032439356,9.763181300773836,-10.155423952500351,-14.349694703814336,-0.7729307362554583,0.4927012810334927,0.1673400948241978,0.0,-0.0855665563943217,-0.5837288681771303,0.1920662925627352,0.1673400948241978,-0.0855665563943217,strict_0.75,transitional_intermediate
Low-2015-09-08-4-C11_S20_L000,PKH26_Low,1,1351751,5042,0.9157391624051606,-17.4424203745459,8.273938931291017,-12.749273668549938,2.804630491313856,-11.612652297552987,-0.3407078752030176,-0.8981552612152006,0.0,-0.4672091787112064,0.1866397565331333,-0.176662425942211,-0.8981552612152006,-0.4672091787112064,strict_0.75,transitional_intermediate
Low-2015-09-08-4-C12_S21_L000,PKH26_Low,1,1694992,6591,0.8898526020254688,23.16674973896723,18.68831111488224,18.93714246621556,21.23803170484256,28.512549690631392,0.4894248491059534,-0.7358447360374744,0.0,-0.5831284920117966,-0.5630115857930786,-0.263298602800499,-0.7358447360374744,-0.5831284920117966,strict_0.75,transitional_intermediate
Low-2015-09-08-4-C8_S18_L000,PKH26_Low,1,924771,4483,0.9250810521742036,-36.84499427279723,1.7543963662224429,1.0767352572356632,-11.44125813654739,-14.267155438503217,-1.0260350811754355,-0.3066050225871731,0.0,-0.7519103574654321,-1.3944007904096511,-0.7820591846145125,-0.3066050225871731,-0.7519103574654321,strict_0.75,mixed_sector
Low-2015-09-08-4-C9_S19_L000,PKH26_Low,1,406651,4061,0.9321334269193488,-50.41945550352517,-20.14787957131724,26.0573754653512,-12.448675734402189,-9.51880684656268,-2.178012823636747,-0.5080179500197507,0.0,-0.4684487418441738,-2.994411424657995,-1.0935803392233936,-0.5080179500197507,-0.4684487418441738,strict_0.75,mixed_sector
Low-2015-09-08-4-D11_S30_L000,PKH26_Low,1,884171,5899,0.9014171596644271,-5.71840153138752,1.4903793128208156,27.916298398304463,2.7502591404043266,-5.233451712081036,-0.4925667241150329,-0.287537901730611,0.0,0.4538153975077127,1.0180666905903302,0.5505639213309697,-0.287537901730611,0.4538153975077127,strict_0.75,transitional_intermediate
Low-2015-09-08-4-D7_S27_L000,PKH26_Low,1,1470301,6210,0.8962197934422942,17.662657928305666,4.8260589397088856,18.4740928137134,-11.639865187322638,-13.118868750655382,0.1996030389260686,0.6780425401454155,0.0,0.3588774829977135,0.1408964937017945,0.6096048295815719,0.6780425401454155,0.3588774829977135,strict_0.75,transitional_intermediate
Low-2015-09-08-4-D8_S28_L000,PKH26_Low,1,1543856,5288,0.911628062435242,0.2178891615958475,6.443241960937367,12.461335685645793,-19.33578697333442,-1.6732139166772055,-0.0869509985759391,1.1959884629895252,0.0,0.2274696975135978,1.5439660318101036,0.4261572359324124,1.1959884629895252,0.2274696975135978,strict_0.75,transitional_intermediate
Low-2015-09-08-4-E10_S9_L000,PKH26_Low,1,1309250,7058,0.8820481967980214,21.700846272070915,13.870382365171112,19.74292492606268,2.076555698809346,-8.415592931957086,0.3394504945184811,0.1441908319732844,0.0,-0.6627714616472231,-0.2942474400711568,0.0355188700775405,0.1441908319732844,-0.6627714616472231,strict_0.75,transitional_intermediate
Low-2015-09-08-4-E11_S10_L000,PKH26_Low,1,1335299,5695,0.9048263645175306,-4.451173915156711,14.002643545426364,-15.045111868559648,-2.8807381106444114,-7.840449419906064,-0.0952246962780982,-0.6790896481585007,0.0,-0.7746873462967618,0.8612686197533301,-0.0908990716662107,-0.6790896481585007,-0.7746873462967618,strict_0.75,mixed_sector
Low-2015-09-08-4-E12_S11_L000,PKH26_Low,1,1322368,5790,0.9032387446104482,-2.097154433011636,7.943467754094113,-13.649503406442465,-7.5753835457018575,-10.94429213319817,-0.071120585364328,-0.4821168566222044,0.0,-0.3148322140796323,1.3761974788245577,0.2958027708481215,-0.4821168566222044,-0.3148322140796323,strict_0.75,transitional_intermediate
Low-2015-09-08-4-E7_S6_L000,PKH26_Low,1,1422923,5348,0.9106253551255056,-15.516054945681566,16.565476002013543,-6.727191536009767,-2.3195530017880768,-10.318281630241374,-0.1563661893436766,-0.8205261087297411,0.0,-1.004572787993501,0.0879781500883995,-0.5180816347477227,-0.8205261087297411,-1.004572787993501,strict_0.75,mixed_sector
Low-2015-09-08-4-E8_S7_L000,PKH26_Low,1,991466,5180,0.9134329355927672,-15.742266633016069,2.825138294929591,4.300828378304911,-8.118481589459964,1.6575737445258456,-0.6383127812522503,-0.1945216936029572,0.0,0.1800161291754962,0.3103780675602649,0.1377330405360849,-0.1945216936029572,0.1800161291754962,strict_0.75,transitional_intermediate
Low-2015-09-08-4-E9_S8_L000,PKH26_Low,1,1518233,5378,0.9101240014706374,7.2107332264861315,-4.961411714965648,13.052430569944292,-23.222659573355457,7.033381482590948,-0.0701639543912315,1.165836201190332,0.0,0.9851334891934336,0.5200874957952057,1.1900769458819844,1.165836201190332,0.9851334891934336,strict_0.75,mixed_sector
Low-2015-09-08-4-F11_S38_L000,PKH26_Low,1,1187464,5519,0.9077676392927572,-7.051774792553768,5.101052995250385,-8.45736801333085,-9.823471143091544,-8.497836437445262,-0.2965528119293619,-0.2220509097672822,0.0,-0.4100174032405786,1.036321729851584,0.3246052608191668,-0.2220509097672822,-0.4100174032405786,strict_0.75,transitional_intermediate
Low-2015-09-08-4-F7_S35_L000,PKH26_Low,1,752807,4934,0.917544035562686,-33.01090608684271,0.3115506252479803,1.5582928198152082,-11.8049847872107,-7.2200528630170435,-1.0574967312027368,-0.2836318365304212,0.0,-0.6185233344425201,-1.103390442530147,-0.5438351875017617,-0.2836318365304212,-0.6185233344425201,strict_0.75,mixed_sector
Low-2015-09-08-4-F8_S36_L000,PKH26_Low,1,1035900,5255,0.9121795514555968,-13.785229468042644,1.2588747440593508,-3.306537433392045,-14.565579221299071,-2.674520577922149,-0.5574511593341921,-0.113271291751616,0.0,0.2415655540073576,0.4297831382438709,0.2842556757030516,-0.113271291751616,0.2415655540073576,strict_0.75,transitional_intermediate
Low-2015-09-08-4-F9_S37_L000,PKH26_Low,1,810961,6497,0.8914235101440556,-5.385027240900677,10.907688494978062,25.279252202020835,0.887699193376637,-10.804376897420736,-0.3858327693540651,-0.3092702919175674,0.0,0.0689143108019457,1.0175992359321588,0.0585910524410702,-0.3092702919175674,0.0689143108019457,strict_0.75,transitional_intermediate
Low-2015-09-08-4-G10_S48_L000,PKH26_Low,1,252207,5388,0.9099568835856814,-50.95546150543299,-14.65500544090714,34.48097889690105,0.3895432543521708,-19.54824483984452,-2.122847943720159,-0.7862063577117075,0.0,-0.3852088155098896,-2.8465863045238744,-1.185457771858276,-0.7862063577117075,-0.3852088155098896,strict_0.75,mixed_sector
Low-2015-09-08-4-G11_S49_L000,PKH26_Low,1,597551,6078,0.898425749523714,-15.128453405591731,-1.4299414218165694,26.928983539277404,1.3559814820964038,-9.950150374041042,-0.8777758673184956,-0.3249098475159121,0.0,0.85741875239825,0.2442344613680077,0.3487456170698511,-0.3249098475159121,0.85741875239825,strict_0.75,mixed_sector
Low-2015-09-08-4-G12_S50_L000,PKH26_Low,1,841574,5562,0.907049032387446,-6.696794483960893,-11.6334788119969,14.880588502154335,-9.186604011223924,-17.33458970608632,-0.6744907594765952,0.5658329958586131,0.0,1.922158491553592,0.0711418662079838,1.1320152084879165,0.5658329958586131,1.922158491553592,strict_0.75,mixed_sector
Low-2015-09-08-4-G7_S45_L000,PKH26_Low,1,1253653,4983,0.9167251579264012,-13.672195070564117,3.926476240007557,3.0432007702383626,-16.574987246644813,-4.248874839189887,-0.4521080054966885,0.228137906690594,0.0,0.415951358871896,0.4914221628594923,0.1652330877929237,0.228137906690594,0.415951358871896,strict_0.75,transitional_intermediate
Low-2015-09-08-4-G8_S46_L000,PKH26_Low,1,1052371,4435,0.9258832180219928,-40.02142530232948,3.96486803593222,-0.6184931670272855,5.000349350936786,3.349424706415595,-0.9008819416625516,-0.784107787129308,0.0,0.2336037942337875,-1.6362398911208296,-1.01207753195356,-0.784107787129308,0.2336037942337875,strict_0.75,mixed_sector
Low-2015-09-08-4-G9_S47_L000,PKH26_Low,1,680752,5750,0.9039072161502724,-19.29661869025433,0.5148975629451988,26.35243703819185,-0.2747737667917006,-8.883228159621073,-0.8466359836827458,-0.1729833000188471,0.0,0.8994281678402686,-0.0144670135337668,0.0908457584916623,-0.1729833000188471,0.8994281678402686,strict_0.75,mixed_sector
