gene,corr_H,corr_S,corr_M,corr_R
ITGA3,0.3128228583517587,-0.24521649072426266,0.3332360915444881,-0.28676128414104873
ZFX,0.28147610078561863,-0.026978183952498423,0.1326678986792098,-0.14636222075711397
LAMP2,0.027047571049008096,0.15675282279424768,-0.2650256778973571,0.07237162622414817
ENSG00000005955,-0.00338980396730749,0.08111644997852033,-0.1240457386760455,0.01712151858690063
ITGA2B,0.0,0.0,0.0,0.0
ASB4,0.0,0.0,0.0,0.0
GDE1,0.2123346263395799,-0.13435062390185154,0.15169009760163465,-0.11881053928010574
REX1BD,0.23735011431102757,-0.10711615081466376,0.14104733507020112,-0.21231601996493799
CRLF1,0.055072953972170866,0.1386441891695782,-0.08161251934423018,-0.0712911143983386
OSBPL7,0.18433380172848862,-0.006361850414239636,0.1286256826110523,-0.13415266286053965
TMEM98,0.0,0.0,0.0,0.0
YBX2,0.0,0.0,0.0,0.0
KRT33A,0.0,0.0,0.0,0.0
MAP3K14,0.13591982824853566,0.018328986911298684,0.036583793558284734,-0.05296682222357921
ABCC8,0.0,0.0,0.0,0.0
ENSG00000006074,0.0,0.0,0.0,0.0
ENSG00000006075,0.0,0.0,0.0,0.0
ENSG00000006114,0.007679570311872478,0.1717729573446406,-0.08762753136039687,0.010032587436194828
CACNG3,0.0,0.0,0.0,0.0
TMEM132A,0.23450846900188058,-0.19334144214032828,0.19673026690313772,-0.19732125879236534
AP2B1,-0.03957046303727896,0.08102294195605488,-0.2669240132333522,0.2110103832569891
TAC1,0.0,0.0,0.0,0.0
ZNF263,0.2595615998237841,0.0496304361534925,0.17281382393316363,-0.045096779512576235
CX3CL1,0.05160491331685158,-0.009058857628921285,-0.015447585236359845,-0.016989567315617956
SPATA20,0.2828940002887419,-0.07132650449541546,0.17997987147034844,-0.27951444799648395
CACNA1G,0.0,0.0,0.0,0.0
TNFRSF12A,0.1644586721401044,-0.008814573193129031,-0.04962230053649827,0.008951403228570496
DLX6,0.0,0.0,0.0,0.0
MAP3K9,0.2006674796783417,0.05271690949034191,0.1114709090947561,-0.037992108039826986
RALA,0.020147597235904403,0.1466691414445489,-0.19232195608942024,0.26844582087969826
BAIAP2L1,0.03796833276360096,-0.054768104791686395,-0.08968933332667124,-0.05343076449394442
KDM7A,0.020404240031757136,0.0635839820841689,-0.09568328895763781,-0.018959268080780904
ETV1,0.3528202791876015,-0.38103303553336304,0.5055890117676776,-0.3603921823185042
AGK,0.021367676740049284,0.005070719445501945,-0.07511201218513401,0.12359737845874536
ALDH3B1,0.041969450751504524,-0.0056532064792666524,-0.07632598106823106,0.06743321251564371
TTC22,0.0,0.0,0.0,0.0
PHTF2,0.08377517936419315,0.10738065007322964,-0.12173827983274575,0.020592759983170877
CCL26,0.0,0.0,0.0,0.0
FARP2,0.08716373134844144,0.11592440553538824,-0.04383074702215623,0.1199282300736162
USH1C,0.0,0.0,0.0,0.0
GGCT,-0.0782526111443881,0.15119323769617377,-0.31305193825407196,0.09368381081881481
DBF4,0.0500620784338984,0.11686401812673207,-0.15787000677214377,0.006200265993700057
TBXA2R,0.15803369243304585,-0.05878206049834751,0.15236289151853577,-0.08310475989394839
IFRD1,-0.018022278902922788,0.020872869055458456,-0.13175176904340274,0.07275313485655567
LGALS14,0.0,0.0,0.0,0.0
COX10,-0.04119969416603699,0.25260311445351225,-0.2314755749857832,0.12093114529022861
GTF2IRD1,0.0,0.0,0.0,0.0
PAF1,0.1730094897484576,-0.07638175073949462,0.006453368268350316,0.010533715658106553
VPS41,-0.01873635272842023,0.029155986585846408,-0.09074554277416012,0.036363874827604545
ARHGAP44,-0.03541797989129148,-0.027053097593593905,0.037696102579319164,-0.019365763442679953
ELAC2,0.03218817681362059,0.07182533402001672,-0.12806629390539243,0.042711476536168316
SCIN,0.13579342731981547,-0.047945888209529594,0.1892605081184994,-0.21116580721797762
ARSD,0.1340984010529055,-0.12076576359129901,0.195025168374611,-0.20305852395092577
PNPLA4,0.10702308698486444,0.09489114745348225,-0.04088658092046481,0.010489940989852798
MYH13,0.0,0.0,0.0,0.0
ADIPOR2,0.3244455573122207,0.056108327979399936,0.193547582684725,-0.21909642424093903
CDKL3,-0.20742066393242037,0.041784525328513455,-0.3045664156881722,0.3094131770127971
UPP2,0.0,0.0,0.0,0.0
PRSS21,0.0,0.0,0.0,0.0
MARK4,0.14169363632150922,-0.10143690278208665,0.22492389659895373,-0.09831697339320938
PROM1,0.0,0.0,0.0,0.0
CCDC124,0.13508413436977515,0.18099308392202063,-0.15259979759894648,0.001059000354222552
CEACAM21,0.0,0.0,0.0,0.0
PAFAH1B1,0.19048457006827094,0.21058701479081668,-0.0884942573241025,0.10226176658870437
NOS2,0.0,0.0,0.0,0.0
DNAH9,0.0,0.0,0.0,0.0
