cell_id,population_label,k,knn_same_label_purity,knn_label_entropy,centroid_margin,S_refined_raw,S_refined
G1-2015-05-07-A-D2_S121_L000,G1,15,0.26666666666666666,0.9276173343271816,-6.354603367392649,-1.209464183139155,-1.2867957722716759
G1-2015-05-07-A-D3_S122_L000,G1,15,1.0,-0.0,33.447286326871534,2.0928261098217846,2.432583856208774
G1-2015-05-07-A-D4_S123_L000,G1,15,1.0,-0.0,32.1339579166625,2.0504852474731052,2.384895213811812
G1-2015-05-07-A-E1_S132_L000,G1,15,1.0,-0.0,36.20833226544012,2.1818404531608624,2.5328409825927403
G1-2015-05-07-A-E2_S133_L000,G1,15,0.8666666666666667,0.39267446722755217,25.169520896764332,1.240003729404699,1.472047408157315
G1-2015-05-07-A-E3_S134_L000,G1,15,0.7333333333333333,0.7298712099831165,17.987091504412824,0.4766906980287844,0.6123256129217873
G1-2015-05-07-A-E4_S135_L000,G1,15,0.9333333333333333,0.24493002679463532,19.456594691878323,1.301328440866075,1.541117617707963
G1-2015-05-07-A-F1_S144_L000,G1,15,0.6,0.8532361505557784,11.647073584581733,-0.050570350459435476,0.01846988593784727
G1-2015-05-07-A-F2_S145_L000,G1,15,0.6,0.9276173343271816,5.608065339174811,-0.3179273766869716,-0.2826551481033599
G1-2015-05-07-A-F3_S146_L000,G1,15,0.9333333333333333,0.24493002679463532,25.544069512648857,1.4975847096208728,1.7621616517603664
G1-2015-05-07-A-G1_S154_L000,G1,15,0.8666666666666667,0.48509409130221154,20.878356864080693,1.0113742476652487,1.2145413255865745
G1-2015-05-07-A-G2_S155_L000,G1,15,1.0,-0.0,32.21435193098312,2.053077098732506,2.387814423790055
G1-2015-05-07-A-G3_S156_L000,G1,15,0.6666666666666666,0.8608513906312316,4.294682433874968,-0.19387245313542673,-0.14293170935727598
G1-2015-05-07-A-G4_S157_L000,G1,15,0.8666666666666667,0.39267446722755217,17.711538294668244,0.9995631721917976,1.201238475258716
G1-2015-05-07-A-H2_S163_L000,G1,15,0.3333333333333333,1.0851886129676505,2.2818962551903184,-0.983787421366867,-1.0326153472053285
G1-2015-05-07-A-H3_S164_L000,G1,15,0.8666666666666667,0.39267446722755217,19.991986984762633,1.0730833696762514,1.284044497911665
G1-2015-05-07-A-H4_S165_L000,G1,15,0.6,0.9502705392332347,9.714135989834158,-0.20768031298963874,-0.15848354402309547
G1-2015-05-07-B-A1_S170_L000,G1,15,0.6666666666666666,0.8608513906312316,8.230971352651373,-0.06696903280355732,0.0
G1-2015-05-07-B-A2_S171_L000,G1,15,0.9333333333333333,0.24493002679463532,25.723948797603434,1.5033839019511661,1.7686932997686926
G1-2015-05-07-B-A3_S172_L000,G1,15,0.8,0.6277052571971504,17.336641130351342,0.6567005560804536,0.8150712650500013
G1-2015-05-07-B-A4_S173_L000,G1,15,0.4666666666666667,1.0437570363314086,3.177192694700537,-0.7121017327378478,-0.7266149274995227
High-2015-09-08-2-A1_S62_L000,PKH26_High,15,0.7333333333333333,0.5799151714181009,15.827596537120804,0.553562650204469,0.6989067271058476
High-2015-09-08-2-A2_S63_L000,PKH26_High,15,0.5333333333333333,1.0096137581740383,7.196138241901629,-0.44800519116573706,-0.4291621872697383
High-2015-09-08-2-A3_S64_L000,PKH26_High,15,0.6666666666666666,0.8608513906312316,11.678865451576584,0.04418885299301942,0.12519746578852148
High-2015-09-08-2-A4_S65_L000,PKH26_High,15,0.5333333333333333,0.6909233093138181,0.13353543476816299,-0.3643689296649503,-0.33496241086262846
High-2015-09-08-2-A5_S66_L000,PKH26_High,15,0.2,0.5004024235381879,-4.279115304468327,-0.8263773700439982,-0.8553239263219784
High-2015-09-08-2-A6_S67_L000,PKH26_High,15,0.2,0.8608513906312316,-7.7785296876568,-1.2913203359548215,-1.378990606837655
High-2015-09-08-2-C1_S72_L000,PKH26_High,15,0.3333333333333333,0.9701157839869381,-5.052035145602119,-1.1078135211416136,-1.1723063216436964
High-2015-09-08-2-C3_S73_L000,PKH26_High,15,0.4666666666666667,0.891867395317251,-0.24220642963268801,-0.6739593350890456,-0.6836550286987563
High-2015-09-08-2-C5_S74_L000,PKH26_High,15,0.6,0.6730116670092565,3.439514498392221,-0.1391147212383409,-0.08125790891824712
High-2015-09-08-2-D1_S82_L000,PKH26_High,15,0.26666666666666666,0.5799151714181009,-9.40369033841565,-0.9680930907577866,-1.0149387747748317
High-2015-09-08-2-D2_S83_L000,PKH26_High,15,0.7333333333333333,0.7298712099831165,9.894347923359973,0.21578585554998847,0.3184676931150346
High-2015-09-08-2-D3_S84_L000,PKH26_High,15,0.4,0.6730116670092565,-3.4833030156145455,-0.6658227423458125,-0.6744907594765952
High-2015-09-08-2-D4_S85_L000,PKH26_High,15,0.5333333333333333,0.6909233093138181,2.238141677157877,-0.2965177794770011,-0.2585414534695254
High-2015-09-08-2-E1_S90_L000,PKH26_High,15,0.7333333333333333,0.7298712099831165,11.767071010029575,0.2761612420972502,0.38646867511960903
High-2015-09-08-2-E2_S91_L000,PKH26_High,15,0.6,0.8532361505557784,9.649739964183958,-0.11496310038265604,-0.05405586468946001
High-2015-09-08-2-G1_S51_L000,PKH26_High,15,0.5333333333333333,0.6909233093138181,12.196504592523006,0.024533429146861255,0.10305950196432953
High-2015-09-08-2-G2_S52_L000,PKH26_High,15,0.6,0.9502705392332347,12.085485568305756,-0.13122952939113006,-0.07237679329201316
High-2015-09-08-2-G3_S53_L000,PKH26_High,15,0.4,0.6730116670092565,3.4358185470872655,-0.4427547180932143,-0.42324856343495537
High-2015-09-08-2-G4_S54_L000,PKH26_High,15,0.4,0.6730116670092565,-2.564094154206714,-0.6361880404936229,-0.641113104398823
High-2015-09-08-2-G5_S55_L000,PKH26_High,15,0.5333333333333333,0.6909233093138181,-0.8621853423145112,-0.39647032641571966,-0.3711183119277418
High-2015-09-08-2-G6_S56_L000,PKH26_High,15,0.26666666666666666,0.5799151714181009,-10.143080663396802,-0.991930558773109,-1.0417869877013968
High-2015-09-08-4-C1_S12_L000,PKH26_High,15,0.6,0.9276173343271816,8.980133676867744,-0.20921406461153186,-0.1602110131525593
High-2015-09-08-4-C2_S13_L000,PKH26_High,15,0.8,0.5004024235381879,10.807906275815693,0.5705810171044645,0.7180745656489256
High-2015-09-08-4-C3_S14_L000,PKH26_High,15,0.4666666666666667,0.6909233093138181,0.9408704066576732,-0.43951458390146814,-0.41959919041284044
High-2015-09-08-4-C4_S15_L000,PKH26_High,15,0.8,0.5004024235381879,18.210315135404688,0.8092299126405131,0.9868655445365704
High-2015-09-08-4-C5_S16_L000,PKH26_High,15,0.4,0.6730116670092565,6.572057824384494,-0.34164438308460254,-0.3093676847425283
High-2015-09-08-4-C6_S17_L000,PKH26_High,15,0.26666666666666666,0.8033149761408755,2.6495800305016353,-0.7977436156477402,-0.8230736414165701
High-2015-09-08-4-D1_S22_L000,PKH26_High,15,0.8666666666666667,0.39267446722755217,12.887762266584076,0.8440477388711539,1.026080968409589
High-2015-09-08-4-D2_S23_L000,PKH26_High,15,0.6,0.6730116670092565,1.9972759045689301,-0.18561156490694403,-0.13362744575099467
High-2015-09-08-4-D3_S24_L000,PKH26_High,15,0.6,0.6730116670092565,8.342751179492716,0.018962472374204904,0.09678491636065609
High-2015-09-08-4-D4_S25_L000,PKH26_High,15,0.7333333333333333,0.5799151714181009,10.283877673575283,0.3748367234092076,0.49760717066753474
High-2015-09-08-4-D5_S26_L000,PKH26_High,15,0.6,0.6730116670092565,12.197502445106196,0.14323717126673816,0.236755888743579
High-2015-09-08-4-E1_S1_L000,PKH26_High,15,0.4666666666666667,0.6909233093138181,0.2532761296947257,-0.4616821806779621,-0.44456662227024185
High-2015-09-08-4-E2_S2_L000,PKH26_High,15,0.6,0.6730116670092565,6.591748206729797,-0.037488736071124094,0.03320374812047689
High-2015-09-08-4-E4_S3_L000,PKH26_High,15,0.8,0.5004024235381879,12.947016336288225,0.6395445481718588,0.7957484010191522
High-2015-09-08-4-E5_S4_L000,PKH26_High,15,0.3333333333333333,0.6365141682948128,-5.828040047276151,-0.8069346097726714,-0.8334254861307128
High-2015-09-08-4-E6_S5_L000,PKH26_High,15,0.4666666666666667,0.6909233093138181,4.570932804733207,-0.32248370943072635,-0.28778695956882167
High-2015-09-08-4-F2_S31_L000,PKH26_High,15,0.8,0.5004024235381879,17.750061630293114,0.7943916359734269,0.970153148271785
High-2015-09-08-4-F3_S32_L000,PKH26_High,15,0.8,0.5004024235381879,16.192999864934485,0.7441929671842946,0.9136142345157422
High-2015-09-08-4-F4_S33_L000,PKH26_High,15,0.4,0.6730116670092565,6.2483316744628645,-0.3520811057245384,-0.3211225972824166
High-2015-09-08-4-F6_S34_L000,PKH26_High,15,0.4666666666666667,0.891867395317251,1.8762006208744566,-0.6056632557331455,-0.606732946226819
High-2015-09-08-4-G1_S39_L000,PKH26_High,15,0.8,0.5004024235381879,14.310177475055266,0.6834919856040678,0.8452465338325202
High-2015-09-08-4-G2_S40_L000,PKH26_High,15,0.8666666666666667,0.39267446722755217,14.859735086582038,0.9076228729182282,1.0976858357819799
High-2015-09-08-4-G3_S41_L000,PKH26_High,15,0.3333333333333333,0.6365141682948128,-6.3051948941937574,-0.8223177748175271,-0.8507515918372124
High-2015-09-08-4-G5_S43_L000,PKH26_High,15,0.5333333333333333,0.6909233093138181,4.734790730945683,-0.21602742146931564,-0.16788491776125639
High-2015-09-08-4-G6_S44_L000,PKH26_High,15,0.3333333333333333,0.6365141682948128,-1.7838772196186028,-0.6765534040739085,-0.686576736507951
Low-2015-09-08-2-A10_S70_L000,PKH26_Low,15,0.8,0.5004024235381879,11.852897241256557,0.6042708530049173,0.7560195305728424
Low-2015-09-08-2-A12_S71_L000,PKH26_Low,15,0.8,0.5004024235381879,9.23621812615589,0.5199108031027708,0.6610045490818287
Low-2015-09-08-2-A7_S68_L000,PKH26_Low,15,0.8666666666666667,0.39267446722755217,12.152009161726781,0.8203275324907728,0.9993648276200895
Low-2015-09-08-2-A9_S69_L000,PKH26_Low,15,0.7333333333333333,0.5799151714181009,11.398410343339847,0.4107685390821026,0.5380772842468744
Low-2015-09-08-2-C10_S79_L000,PKH26_Low,15,0.6,0.6730116670092565,6.933627489472336,-0.026466768117074397,0.045617824242567134
Low-2015-09-08-2-C11_S80_L000,PKH26_Low,15,0.6,0.8532361505557784,11.072067257629921,-0.06910818421817615,-0.0024093327623945886
Low-2015-09-08-2-C12_S81_L000,PKH26_Low,15,0.6,0.6730116670092565,8.739415242049752,0.03175066635587789,0.11118829824439815
Low-2015-09-08-2-C7_S76_L000,PKH26_Low,15,0.9333333333333333,0.24493002679463532,14.591481078506298,1.1444803104112686,1.3644590900120905
Low-2015-09-08-2-C8_S77_L000,PKH26_Low,15,0.3333333333333333,0.8532361505557784,-2.9321419286667023,-0.925289327354013,-0.9667287655077346
Low-2015-09-08-2-C9_S78_L000,PKH26_Low,15,0.4666666666666667,0.6909233093138181,-0.1957687360572109,-0.47615909802886114,-0.4608720184351108
Low-2015-09-08-2-D10_S89_L000,PKH26_Low,15,0.8,0.5004024235381879,16.629628630118486,0.7582695974470839,0.929468786112454
Low-2015-09-08-2-D7_S86_L000,PKH26_Low,15,0.8666666666666667,0.39267446722755217,10.879504480555518,0.7793028008816038,0.9531585472890508
Low-2015-09-08-2-D8_S87_L000,PKH26_Low,15,0.8666666666666667,0.39267446722755217,13.267532232896652,0.8562912780672975,1.039870903947269
Low-2015-09-08-2-E10_S95_L000,PKH26_Low,15,0.6666666666666666,0.8608513906312316,8.579142801975316,-0.055744209450182367,0.012642552777030561
Low-2015-09-08-2-E11_S92_L000,PKH26_Low,15,0.8,0.5004024235381879,17.548320549634887,0.7878876334255309,0.9628276703658015
Low-2015-09-08-2-E12_S93_L000,PKH26_Low,15,0.5333333333333333,0.6909233093138181,2.756877038984733,-0.2797940854034012,-0.23970550582952718
Low-2015-09-08-2-G10_S60_L000,PKH26_Low,15,0.3333333333333333,0.6365141682948128,-2.6442350670149324,-0.7042907871260393,-0.7178174356346629
Low-2015-09-08-2-G11_S61_L000,PKH26_Low,15,0.5333333333333333,0.6909233093138181,4.64692354737285,-0.21886020289375105,-0.17107548811918086
Low-2015-09-08-2-G12_S94_L000,PKH26_Low,15,0.6,0.6730116670092565,6.447667465928447,-0.042133806387081627,0.02797199125680614
Low-2015-09-08-2-G7_S57_L000,PKH26_Low,15,0.4666666666666667,0.891867395317251,-1.4183580829562672,-0.7118777071180333,-0.7263626067606792
Low-2015-09-08-2-G8_S58_L000,PKH26_Low,15,0.8666666666666667,0.39267446722755217,13.471585613960734,0.8628698276914861,1.047280344452639
Low-2015-09-08-2-G9_S59_L000,PKH26_Low,15,0.8,0.5004024235381879,7.754573416560966,0.47214353163361683,0.6072041255426955
Low-2015-09-08-4-C11_S20_L000,PKH26_Low,15,0.4,0.6730116670092565,-10.305329792966905,-0.8857604932339587,-0.9222073190809615
Low-2015-09-08-4-C12_S21_L000,PKH26_Low,15,0.3333333333333333,0.6365141682948128,-3.1900557573944397,-0.7218876947530823,-0.7376368863630821
Low-2015-09-08-4-C8_S18_L000,PKH26_Low,15,0.6,0.6730116670092565,-0.21925077090947553,-0.25707095779685274,-0.21411237790394483
Low-2015-09-08-4-C9_S19_L000,PKH26_Low,15,0.6,0.8532361505557784,3.7916533020680134,-0.303824042595736,-0.2667705199032261
Low-2015-09-08-4-D11_S30_L000,PKH26_Low,15,0.5333333333333333,0.6909233093138181,6.070017944593545,-0.17298055579747942,-0.11940110166821258
Low-2015-09-08-4-D7_S27_L000,PKH26_Low,15,0.8,0.5004024235381879,14.652439603419396,0.6945262962544595,0.8576745115711442
Low-2015-09-08-4-D8_S28_L000,PKH26_Low,15,0.8666666666666667,0.39267446722755217,18.718103326309468,1.032014180727379,1.2377881451433297
Low-2015-09-08-4-E10_S9_L000,PKH26_Low,15,0.6666666666666666,0.6365141682948128,6.991448903761313,0.11222552969101038,0.20182738225571417
Low-2015-09-08-4-E11_S10_L000,PKH26_Low,15,0.4666666666666667,0.6909233093138181,-6.837638668621086,-0.6902887082363778,-0.7020468514768761
Low-2015-09-08-4-E12_S11_L000,PKH26_Low,15,0.6666666666666666,0.6365141682948128,-0.3443534809248163,-0.12427601597925408,-0.06454502992898437
Low-2015-09-08-4-E7_S6_L000,PKH26_Low,15,0.5333333333333333,0.6909233093138181,-7.746254389527927,-0.6184082801378,-0.621087706084304
Low-2015-09-08-4-E8_S7_L000,PKH26_Low,15,0.6,0.6730116670092565,3.4756200495956335,-0.13795070151437594,-0.07994686995304978
Low-2015-09-08-4-E9_S8_L000,PKH26_Low,15,0.9333333333333333,0.24493002679463532,17.724122211510863,1.2454746435645776,1.478209315461101
Low-2015-09-08-4-F11_S38_L000,PKH26_Low,15,0.5333333333333333,0.6909233093138181,2.568108661070884,-0.28587985636739155,-0.2465599282270106
Low-2015-09-08-4-F7_S35_L000,PKH26_Low,15,0.6,0.6730116670092565,0.5380693014367068,-0.23265544627068563,-0.18661311280816434
Low-2015-09-08-4-F8_S36_L000,PKH26_Low,15,0.6,0.6730116670092565,6.154071356097351,-0.05159915593395356,0.017311139194186295
Low-2015-09-08-4-F9_S37_L000,PKH26_Low,15,0.6,0.6730116670092565,5.353601193865835,-0.07740579857551115,-0.011754961119611745
Low-2015-09-08-4-G10_S48_L000,PKH26_Low,15,0.4666666666666667,0.891867395317251,1.4781692926965775,-0.6184955294781102,-0.6211859752823934
Low-2015-09-08-4-G11_S49_L000,PKH26_Low,15,0.5333333333333333,0.6909233093138181,4.838037120691947,-0.21269882433986737,-0.16413590866260813
Low-2015-09-08-4-G12_S50_L000,PKH26_Low,15,0.8666666666666667,0.39267446722755217,10.953408046051326,0.7816854042498174,0.9558420807292731
Low-2015-09-08-4-G7_S45_L000,PKH26_Low,15,0.6666666666666666,0.6365141682948128,9.758797087035115,0.20144305334163623,0.30231335124424835
Low-2015-09-08-4-G8_S46_L000,PKH26_Low,15,0.2,0.5004024235381879,-8.898120021889532,-0.9752911081524298,-1.0230459237193539
Low-2015-09-08-4-G9_S47_L000,PKH26_Low,15,0.5333333333333333,0.6909233093138181,4.185641626360987,-0.23373163502730931,-0.18782522748697314
