cell_id,population_label,group_order,pc1,pc2,pc3,pc4,pc5,knn_same_label_purity,knn_label_entropy,own_centroid_dist,nearest_other_centroid_dist,centroid_margin,S_refined_raw,S_refined
High-2015-09-08-2-G6_S56_L000,PKH26_High,2,-2.7215357912903198,-3.576274686333133,21.99515223201641,-3.798921158953034,3.8541812481943514,0.2,0.5004024235381879,30.43259054163842,20.289509878241617,-10.143080663396802,-1.1671882585395044,-0.9308975152273671
High-2015-09-08-4-C1_S12_L000,PKH26_High,2,-59.755299264708526,-0.9046260667435456,0.4068910733818041,11.190860583989371,4.397536577625782,0.8,0.639031859650177,54.99402949412376,63.9741631709915,8.980133676867744,0.14827324668441372,0.3068542262266473
High-2015-09-08-4-C2_S13_L000,PKH26_High,2,-27.381775457766008,9.50846647003139,8.970083237393187,12.01735906189981,4.673931059279025,0.8,0.5004024235381879,24.746499356984767,35.55440563280046,10.807906275815693,0.41882059622223067,0.5614192223944365
High-2015-09-08-4-C3_S14_L000,PKH26_High,2,-3.1761656401156646,14.868838615369665,15.5714509788469,4.3209995661291165,0.3439138362381555,0.7,0.6108643020548935,18.384484118965688,19.32535452562336,0.9408704066576732,-0.219669397984909,-0.039352521280667886
High-2015-09-08-4-C4_S15_L000,PKH26_High,2,-22.34941666890622,12.511038893005612,-10.305306962924444,30.83649561578809,-5.581851513331563,0.9,0.3250829733914482,31.34117908025009,49.55149421565478,18.210315135404688,1.0768592311628526,1.1805847875647644
High-2015-09-08-4-C5_S16_L000,PKH26_High,2,-14.015146976358944,13.397088865799558,-11.393293096740168,-3.277088070039944,-13.395521707747118,0.4,0.6730116670092565,20.51055624971693,27.082614074101425,6.572057824384494,-0.5882742375452226,-0.3861823450819309
High-2015-09-08-4-C6_S17_L000,PKH26_High,2,-5.78185480806675,6.587179512462511,-17.16242974046844,-9.310419753053118,6.518864735377899,0.3,0.6108643020548935,22.65911704773941,25.308697078241046,2.6495800305016353,-0.7716233834067694,-0.5587002969056946
High-2015-09-08-4-D1_S22_L000,PKH26_High,2,8.331580955903789,26.60363305072344,0.4717803442805197,24.67428497024752,5.646160587353629,0.8,0.5004024235381879,29.032148057013835,41.91991032359791,12.887762266584076,0.4858738142335455,0.6245113288787484
High-2015-09-08-4-D2_S23_L000,PKH26_High,2,18.194290415526915,23.73036869162416,23.192428059957063,17.721544682767504,4.63482168946353,0.4,0.6730116670092565,39.58212770223174,41.57940360680067,1.9972759045689301,-0.735762261132032,-0.5249576397699421
High-2015-09-08-4-D3_S24_L000,PKH26_High,2,10.962949780093496,22.12632956485355,-18.47328852156998,13.268902705462764,-22.99350025877436,0.7,0.6108643020548935,36.10352882917506,44.44628000866778,8.342751179492716,0.018962472374204904,0.18518237535482462
