Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Protein Metabolic Process (GO:0051246)	16/96	1.369803e-05	9.690627e-04	0	0	3.985910e+00	4.463525e+01	NOLC1;RBM4B;NEDD8;RBM3;FKBP1A;NFKBIA;ATXN2;TCOF1;HGS;SPOP;MDM2;VPS35;EIF4E;GCN1;METAP1;EIF4G1
GO_Biological_Process_2023	Post-Transcriptional Regulation Of Gene Expression (GO:0010608)	12/57	1.437186e-05	9.868072e-04	0	0	5.302059e+00	5.911923e+01	RBM3;PER1;ATXN2;TCOF1;CELF1;RC3H1;NOLC1;RBM4B;EIF4E;GCN1;METAP1;PUM2
GO_Biological_Process_2023	Organelle Organization (GO:0006996)	41/418	1.454242e-05	9.868072e-04	0	0	2.191039e+00	2.440475e+01	RAB1A;RAB1B;HTT;TOR1AIP2;PRDX3;SEC61A1;SMPD4;CAPZB;OPA1;DPYSL2;MICAL1;PACSIN2;MYO18A;RICTOR;EPS15;PDZD8;CLASP1;RAB2A;ARFGEF1;CSNK1A1;COG5;SEC16A;VPS13C;VPS13D;SURF4;GBF1;CSNK1D;MTOR;NIPSNAP2;GAK;DIAPH1;RAB14;VAPA;KAT6A;YME1L1;PHIP;ARHGEF7;BRWD1;SLC25A36;RAB3GAP1;RAB7A
GO_Biological_Process_2023	Regulation Of Protein Dephosphorylation (GO:0035304)	10/40	1.500334e-05	9.977219e-04	0	0	6.618948e+00	7.351823e+01	PPP1R15A;PTPA;PPP1R2;ANKLE2;PPP6R1;PPP6R2;ENSA;HTT;CALM3;ARPP19
GO_Biological_Process_2023	Negative Regulation Of Gene Expression (GO:0010629)	35/336	1.723903e-05	1.123917e-03	0	0	2.337060e+00	2.563365e+01	NOTCH2;DDX6;DNMT1;RNH1;NOTCH1;DDX3X;CELF1;PSEN1;YBX1;MACROH2A1;MECP2;YY1;RBM4;TASOR;CPNE1;EPC1;ANXA7;FLOT2;DIP2A;CD34;SRGN;MEF2C;CSNK2A1;ADAM10;WWP2;REST;AGO3;PRKAR1A;REL;MYADM;TMBIM6;CD46;TARDBP;CNOT9;LSM14A
GO_Biological_Process_2023	Protein Localization (GO:0008104)	36/351	1.841249e-05	1.177337e-03	0	0	2.297744e+00	2.505111e+01	NAPA;RAB1A;ARF1;RAB5C;RAB1B;VPS26A;TM9SF4;TM9SF3;GGA1;SCFD1;HERC2;TLK1;VPS35;RAB6A;HSPA9;USP9X;IST1;LRBA;ERBIN;NBEAL2;AP3B1;SEPTIN9;ARFGAP3;ATG13;NIN;RAB14;HEATR5B;SNX17;HGS;CTNNB1;RAB3GAP2;ATG4B;PHIP;MAPRE1;ARF5;VCL
GO_Biological_Process_2023	Regulation Of Amide Metabolic Process (GO:0034248)	10/41	1.898920e-05	1.191304e-03	0	0	6.405097e+00	6.963390e+01	RBM3;ATXN2;ROCK1;TCOF1;PGAM1;NOLC1;RBM4B;EIF4E;GCN1;METAP1
GO_Biological_Process_2023	Regulation Of Intracellular Signal Transduction (GO:1902531)	32/297	1.999185e-05	1.214565e-03	0	0	2.423877e+00	2.622679e+01	ARHGAP1;PYCARD;PREX1;AKAP13;CPNE1;EP300;RICTOR;LYN;VAV3;RALBP1;MYO9B;ARAP1;MYO9A;VAV1;PJA2;MTOR;HIPK2;ARHGAP45;BCR;NFKBIA;CYLD;DLG1;ARHGAP30;TAOK3;TMBIM4;KAT6A;TRAF5;GRB2;ARHGEF1;NF2;EZR;DOCK2
GO_Biological_Process_2023	Endosomal Transport (GO:0016197)	23/180	2.027917e-05	1.214565e-03	0	0	2.929316e+00	3.165394e+01	ITSN2;SPAG9;CMTM6;GBF1;ARHGAP1;VPS26A;BLTP1;RAB10;GGA1;ACAP2;RAB14;HGS;HEATR5B;TBC1D5;SNX17;VPS53;VTI1A;DENND5A;VPS35;RAB6A;EPS15;VPS39;RAB7A
GO_Biological_Process_2023	Negative Regulation Of Programmed Cell Death (GO:0043069)	38/381	2.045583e-05	1.214565e-03	0	0	2.228861e+00	2.406556e+01	NOTCH2;ANKLE2;DDX3X;PSEN1;CBL;PRDX3;PRDX5;OPA1;AKT2;MYO18A;BNIP2;PTK2B;NCKAP1L;RICTOR;MCL1;HSPA9;MED1;USP47;SEMA4D;BRAF;CFLAR;MTOR;HIGD2A;SETX;DNAJC3;ITCH;PSMC5;SON;TMBIM4;XPNPEP1;DDAH2;MDM2;YME1L1;CTNNB1;PHIP;BIRC6;TMBIM6;CD44
GO_Biological_Process_2023	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	12/60	2.487858e-05	1.451250e-03	0	0	4.969895e+00	5.268836e+01	NDUFS8;NDUFA6;NDUFA5;NDUFS6;NDUFS5;NDUFB4;NDUFB2;ATP5MC3;ATP5MK;ATP5MJ;SDHA;NDUFV1
GO_Biological_Process_2023	Protein Localization To Organelle (GO:0033365)	19/137	3.342457e-05	1.916150e-03	0	0	3.212696e+00	3.311075e+01	PPP1R15A;WDR83OS;DDX3X;TMEM30A;GBF1;CSNK1D;YBX1;SORL1;TOR1AIP1;RAB11A;UBAC2;GAK;SEC61A1;MAVS;VAPA;PACSIN2;MDM2;VPS35;RAB6A
GO_Biological_Process_2023	Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)	15/94	4.283602e-05	2.414064e-03	0	0	3.780316e+00	3.802291e+01	KHDRBS1;RBM25;NCBP1;WTAP;CELF1;SFSWAP;CELF2;SRRM1;RBM3;HNRNPL;SMU1;RBM4;REST;SON;RBM5
GO_Biological_Process_2023	Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)	9/37	5.082526e-05	2.816566e-03	0	0	6.376566e+00	6.304585e+01	PPP1R15A;PTPA;FKBP1A;PPP1R2;PPP6R1;PPP6R2;HTT;CALM3;MTOR
GO_Biological_Process_2023	Protein Transport (GO:0015031)	32/313	5.608888e-05	3.057304e-03	0	0	2.283913e+00	2.235625e+01	NAPA;RAB1A;ARF1;RAB5C;RAB1B;SEL1L;ARHGAP1;VPS26A;GGA1;GOLGA4;SCFD1;HERC2;ARL6IP5;TLK1;VPS35;RAB6A;HSPA9;SURF4;CMTM6;AP3B1;SEPTIN9;ARFGAP3;SCAMP2;DNM2;RAB10;RAB14;SNX17;RAB3GAP2;MYH9;PHIP;ARF5;RAB7A
GO_Biological_Process_2023	Negative Regulation Of Binding (GO:0051100)	14/86	6.104368e-05	3.273713e-03	0	0	3.868690e+00	3.754146e+01	JUN;KDM1A;ROCK1;USP33;TMC8;RSF1;SORL1;WAPL;NFKBIA;BTAF1;SUMO3;CPNE1;SYMPK;TMBIM6
GO_Biological_Process_2023	Establishment Of Protein Localization To Endoplasmic Reticulum (GO:0072599)	6/16	6.629478e-05	3.498891e-03	0	0	1.187700e+01	1.142734e+02	RAB10;SEC61A1;SRP54;SRPRA;RAB3GAP2;RAB3GAP1
GO_Biological_Process_2023	DNA-templated Transcription (GO:0006351)	23/199	9.882018e-05	5.134017e-03	0	0	2.610452e+00	2.407414e+01	PHF3;SMAD2;NFAT5;CCNK;CCNT2;KLF13;CCNH;DDX21;BAZ2A;RSF1;ARRB2;PMF1;SETX;RO60;POLR2A;NFX1;EPC1;TCEA1;TAF7;MMS19;CDK12;RREB1;ATF4
GO_Biological_Process_2023	Aerobic Respiration (GO:0009060)	11/59	1.056975e-04	5.406833e-03	0	0	4.550972e+00	4.166383e+01	OXA1L;NDUFS8;NDUFA6;NDUFA5;NDUFS6;NDUFS5;NDUFB4;UQCRC1;NDUFB2;NDUFV1;NIPSNAP2
GO_Biological_Process_2023	Regulation Of Translation (GO:0006417)	23/202	1.240467e-04	6.249322e-03	0	0	2.566293e+00	2.308343e+01	DDX6;DDX3X;CSNK2A1;NCBP1;RC3H1;NOLC1;RBM4B;UPF3A;YBX1;MTOR;RBM3;RBM4;ATXN2;TCOF1;EIF4H;PLXNB2;ETF1;CNOT9;LSM14A;EIF4E;GCN1;METAP1;EIF4G1
GO_Biological_Process_2023	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	16/115	1.313691e-04	6.519438e-03	0	0	3.217708e+00	2.875826e+01	RAB2A;RAB1A;COPB1;CUL3;SEC16A;RAB1B;TRAPPC10;GBF1;TRAPPC9;NRBP1;SCFD1;VAPA;VTI1A;SEC24C;COPE;ERGIC1
GO_Biological_Process_2023	Positive Regulation Of T Cell Migration (GO:2000406)	7/25	1.349210e-04	6.597239e-03	0	0	7.702836e+00	6.863859e+01	PYCARD;ADAM17;WNK1;ADAM10;TNFRSF14;AIF1;RHOA
GO_Biological_Process_2023	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	60/763	1.464957e-04	6.962856e-03	0	0	1.724849e+00	1.522785e+01	ATF2;ZNF451;TCERG1;KDM1A;TCF25;CHD8;EHMT1;ARID4A;ARID4B;RBPJ;NR3C1;MECP2;YY1;UXT;EPC1;EP300;MED1;MEF2C;SREBF2;HCFC1;ETV6;NCOR2;SFPQ;ZEB1;NFX1;TBL1XR1;LCOR;EZR;ATF4;NOTCH1;CTBP1;MAX;SATB1;RTF1;PSEN1;MACROH2A1;CUX1;MIER1;FNIP1;RREB1;JUN;JUND;CBX5;SEMA4D;SMURF2;USP9X;BCL11A;CNBP;WWP2;SUPT5H;SMARCA4;KLF7;PER1;DLG1;REST;CNOT2;MDM2;FOSB;TAF7;TCF3
GO_Biological_Process_2023	Modulation By Host Of Symbiont Process (GO:0051851)	9/42	1.465864e-04	6.962856e-03	0	0	5.408996e+00	4.775005e+01	JUN;SAP30BP;REST;PI4KA;EP300;NUCKS1;TARDBP;CHD1;SMARCA4
GO_Biological_Process_2023	Positive Regulation Of Gene Expression (GO:0010628)	42/480	1.583479e-04	7.415589e-03	0	0	1.927656e+00	1.686837e+01	ATF2;DNMT1;CALCOCO1;NOTCH1;DDX3X;ROCK1;CELF1;WBP2;PSEN1;RBPJ;MACROH2A1;VSIR;PPM1F;TTN;UXT;RBM3;POLR2A;EP300;VPS35;KAT7;CD34;MED1;MEF2C;RBM14;DYRK1A;BRAF;UPF3A;ARID1A;ARID1B;MTOR;WARS1;HCFC1;SMARCA4;SETX;MED23;HGS;PLXNB2;KRAS;EZR;CD46;ATF4;LIMS1
GO_Biological_Process_2023	Retrograde Transport, Endosome To Golgi (GO:0042147)	14/94	1.638263e-04	7.556325e-03	0	0	3.480352e+00	3.033719e+01	SPAG9;TRAPPC10;GBF1;SURF4;VPS26A;GGA1;HEATR5B;TBC1D5;VPS53;VTI1A;DENND5A;VPS35;RAB6A;RAB7A
GO_Biological_Process_2023	Regulation Of NIK/NF-kappaB Signaling (GO:1901222)	13/83	1.658983e-04	7.556325e-03	0	0	3.691509e+00	3.213140e+01	NFAT5;DDX3X;ADIPOR1;RHOA;PYCARD;NFKBIA;CYLD;DLG1;CPNE1;EP300;TERF2IP;EZR;LIMS1
GO_Biological_Process_2023	Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)	8/34	1.712287e-04	7.578955e-03	0	0	6.098340e+00	5.288791e+01	NDUFA6;NDUFS8;NDUFA5;NDUFS6;NDUFB4;NDUFS5;NDUFB2;NDUFV1
GO_Biological_Process_2023	Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815)	8/34	1.712287e-04	7.578955e-03	0	0	6.098340e+00	5.288791e+01	ATF2;RBM14;WBP2;EP300;KAT7;MACROH2A1;ARID1B;SMARCA4
GO_Biological_Process_2023	Negative Regulation Of Apoptotic Process (GO:0043066)	42/482	1.732333e-04	7.578955e-03	0	0	1.918688e+00	1.661751e+01	NOTCH2;ITGB1;ANKLE2;GRN;NOTCH1;DDX3X;PSEN1;CBL;PRDX3;PRDX5;OPA1;AKT2;MYO18A;BNIP2;PTK2B;NCKAP1L;RICTOR;FNIP1;MCL1;HSPA9;MED1;USP47;MEF2C;CSNK2A1;SEMA4D;BRAF;CFLAR;MTOR;HIGD2A;SETX;DNAJC3;ITCH;SON;TMBIM4;DDAH2;MDM2;YME1L1;CTNNB1;PHIP;BIRC6;TMBIM6;CD44
GO_Biological_Process_2023	Oxidative Phosphorylation (GO:0006119)	11/63	1.949654e-04	8.418962e-03	0	0	4.200012e+00	3.587939e+01	NDUFS8;NDUFA6;NDUFA5;NDUFS6;NDUFS5;NDUFB4;UQCRC1;NDUFB2;SDHA;NDUFV1;NIPSNAP2
GO_Biological_Process_2023	Regulation Of Macroautophagy (GO:0016241)	14/96	2.057002e-04	8.695443e-03	0	0	3.395107e+00	2.882137e+01	USP36;ATP6V1G1;VPS26A;SUPT5H;MTOR;CAPNS1;EXOC4;WAC;UBQLN1;ATP6V1H;QSOX1;VPS35;PIK3C3;ATP6V0D1
GO_Biological_Process_2023	Ras Protein Signal Transduction (GO:0007265)	18/144	2.065985e-04	8.695443e-03	0	0	2.846154e+00	2.414886e+01	USP8;DBNL;GDI1;ROCK1;ARHGAP1;RHOG;MYO9B;RASGRP2;AIF1;RHOA;RAP1B;G3BP1;G3BP2;GRB2;ARHGEF1;SHOC2;KRAS;PHACTR4
GO_Biological_Process_2023	Positive Regulation Of Protein Metabolic Process (GO:0051247)	22/196	2.120109e-04	8.728676e-03	0	0	2.523250e+00	2.134385e+01	CYFIP2;USP8;RAB1A;DDX3X;CSNK2A1;IST1;RAB1B;UPF3A;PSEN1;SORL1;MTOR;DDB1;NFKBIA;RBM3;CUL4A;PLXNB2;VPS35;EZR;ATG7;VGLL4;RAB7A;EIF4G1
GO_Biological_Process_2023	Establishment Of Spindle Orientation (GO:0051294)	8/35	2.126384e-04	8.728676e-03	0	0	5.872166e+00	4.965455e+01	ITGB1;NDE1;HTT;MAP4;MAPRE1;CLASP1;CDK5RAP2;PAFAH1B1
GO_Biological_Process_2023	Endoplasmic Reticulum Organization (GO:0007029)	10/54	2.292145e-04	9.294370e-03	0	0	4.509594e+00	3.779424e+01	GAK;RAB10;SEC61A1;WDR83OS;RTN3;SMPD4;VAPA;TMEM33;SEC16A;TOR1AIP2
GO_Biological_Process_2023	Cotranslational Protein Targeting To Membrane (GO:0006613)	5/13	2.430476e-04	9.736547e-03	0	0	1.236032e+01	1.028657e+02	SEC61A1;SRP54;SRPRA;SSR1;SEC63
GO_Biological_Process_2023	Regulation Of Protein Modification Process (GO:0031399)	9/45	2.557823e-04	1.012471e-02	0	0	4.957463e+00	4.100409e+01	PPP2CA;LYN;CCDC88A;RB1CC1;PLXNB2;PHIP;FNIP1;ATG7;ATG13
GO_Biological_Process_2023	Autophagosome Assembly (GO:0000045)	11/65	2.595004e-04	1.015104e-02	0	0	4.044030e+00	3.339055e+01	RAB1A;MAP1LC3B;RB1CC1;RAB1B;LRBA;UBQLN1;ATG4B;PIK3C3;ATG13;ATG7;RAB7A
GO_Biological_Process_2023	Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	21/186	2.698288e-04	1.038238e-02	0	0	2.538459e+00	2.086035e+01	NOTCH2;MEF2C;DNMT1;NOTCH1;CELF1;ADAM10;WWP2;PSEN1;YY1;MECP2;REST;PRKAR1A;CPNE1;MYADM;REL;ANXA7;FLOT2;DIP2A;CD46;TARDBP;CD34
GO_Biological_Process_2023	Regulation Of Phosphatase Activity (GO:0010921)	6/20	2.716593e-04	1.038238e-02	0	0	8.481790e+00	6.964365e+01	PTPA;PPP1R2;ROCK1;PPP6R1;PPP6R2;HTT
GO_Biological_Process_2023	Regulation Of Autophagy (GO:0010506)	25/241	2.811571e-04	1.062326e-02	0	0	2.311989e+00	1.890420e+01	USP36;MTMR3;ROCK1;USP10;USP33;VPS26A;CAPNS1;RB1CC1;UBQLN1;PIP4K2A;EP300;ATP6V1H;VPS35;EIF4E;MCL1;ATP6V1G1;USP20;ATG13;SREBF2;MTOR;EXOC4;WAC;PIK3C3;ATP6V0D1;EIF4G1
GO_Biological_Process_2023	Protein Localization To Golgi Apparatus (GO:0034067)	7/28	2.926937e-04	1.093491e-02	0	0	6.601389e+00	5.371143e+01	GAK;VPS13C;GBF1;VPS13D;CSNK1D;RAB6A;SORL1
GO_Biological_Process_2023	Regulation Of DNA Metabolic Process (GO:0051052)	16/124	3.178050e-04	1.174113e-02	0	0	2.948164e+00	2.374472e+01	ENY2;ESCO1;TRRAP;YLPM1;NUCKS1;BAZ2A;BAZ1A;YY1;PPP2CA;CCDC88A;TERF2IP;TAF7;KAT7;RBBP6;TAF2;KPNA1
GO_Biological_Process_2023	Astral Microtubule Organization (GO:0030953)	4/8	3.251026e-04	1.187875e-02	0	0	1.976012e+01	1.587009e+02	DLG1;EZR;CLASP1;RAB11A
GO_Biological_Process_2023	Regulation Of Viral Genome Replication (GO:0045069)	11/67	3.411887e-04	1.229555e-02	0	0	3.899189e+00	3.112752e+01	DDB1;APOBEC3C;FAM111A;MAVS;DDX3X;ZNFX1;STAU1;APOBEC3G;TNIP1;RAD23A;PKN2
GO_Biological_Process_2023	protein-RNA Complex Assembly (GO:0022618)	18/150	3.439055e-04	1.229555e-02	0	0	2.715921e+00	2.165986e+01	CPSF7;RRP7BP;NCBP1;SCAF11;CELF1;CELF2;RRP7A;SETX;PRPF6;DDX39B;AGO3;TNIP1;SNRPG;SNRPF;SNRNP200;MDN1;RBM5;LUC7L2
GO_Biological_Process_2023	miRNA-mediated Gene Silencing By Inhibition Of Translation (GO:0035278)	5/14	3.630609e-04	1.270713e-02	0	0	1.098637e+01	8.702239e+01	DDX6;RBM4;AGO3;TNRC6A;EIF4G1
GO_Biological_Process_2023	Regulation Of Histone H3-K4 Methylation (GO:0051569)	5/14	3.630609e-04	1.270713e-02	0	0	1.098637e+01	8.702239e+01	KDM1A;KANSL1;KANSL3;CTNNB1;HCFC1
GO_Biological_Process_2023	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	24/232	3.841633e-04	1.330566e-02	0	0	2.303410e+00	1.811503e+01	USP20;SLC20A1;RIOK3;USP10;DDX21;ARRB2;CFLAR;RHOA;FKBP1A;PYCARD;AKAP13;PER1;MAVS;LGALS1;TNIP1;VAPA;MIER1;TRAF5;CPNE1;REL;TERF2IP;S100A4;RBCK1;BRD4
GO_Biological_Process_2023	Negative Regulation Of Type I Interferon Production (GO:0032480)	8/38	3.885152e-04	1.331766e-02	0	0	5.284115e+00	4.149710e+01	PYCARD;YY1;CYLD;ITCH;RNF216;CUL3;REL;PTPN11
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	33/364	4.144406e-04	1.373220e-02	0	0	1.996306e+00	1.554839e+01	ATF2;DNMT1;CALCOCO1;NOTCH1;DDX3X;ROCK1;CELF1;PSEN1;RBPJ;VSIR;PPM1F;TTN;UXT;VPS35;CD34;MED1;PTPN1;MEF2C;ANXA2;BRAF;MTOR;WARS1;HCFC1;MED23;NFKBIA;ITCH;HGS;KRAS;EZR;CD46;ATF4;LIMS1;EIF4G1
GO_Biological_Process_2023	Protein Localization To Membrane (GO:0072657)	21/192	4.155516e-04	1.373220e-02	0	0	2.448611e+00	1.906465e+01	JUP;ROCK1;SEC16A;ITGB2;BRAF;TTC7A;ITGAL;PRAM1;TM9SF4;RAB11A;TM9SF3;GAK;RAB10;DLG1;TSPAN14;RABEP1;HGS;SLMAP;FLOT2;EZR;RAB6A
GO_Biological_Process_2023	Selective Autophagy (GO:0061912)	10/58	4.196713e-04	1.373220e-02	0	0	4.132924e+00	3.213778e+01	MAP1LC3B;RNF213;CALCOCO2;RB1CC1;LRBA;UBQLN1;ATG4B;PIK3C3;ATG13;RAB7A
GO_Biological_Process_2023	Regulation Of RNA Metabolic Process (GO:0051252)	13/91	4.212585e-04	1.373220e-02	0	0	3.311495e+00	2.573782e+01	USP36;MED1;ENY2;CELF1;TRRAP;RC3H1;RC3H2;CLK3;HNRNPL;SON;SNRNP70;PCBP2;CCNL2
GO_Biological_Process_2023	Regulation Of Actin Cytoskeleton Organization (GO:0032956)	13/91	4.212585e-04	1.373220e-02	0	0	3.311495e+00	2.573782e+01	NOTCH2;RNH1;ROCK1;RHOG;ARHGAP17;CORO1A;RHOA;MTOR;CCDC88A;TAOK1;PTK2B;RICTOR;EZR
GO_Biological_Process_2023	Regulation Of Cellular Component Organization (GO:0051128)	18/153	4.383075e-04	1.414925e-02	0	0	2.655146e+00	2.053115e+01	PTPN1;ROCK1;SEMA4D;PTPN11;RASGRP2;ARFGAP3;CDK11B;BLTP1;MTOR;HCFC1;RAP1B;ITCH;SNX17;PACSIN2;TLK1;KAT7;PRKCQ;CCNL2
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Differentiation (GO:0045621)	8/39	4.682964e-04	1.497198e-02	0	0	5.113391e+00	3.920135e+01	PBRM1;SYK;ZMIZ1;NCKAP1L;ARID2;ARID1A;ARID1B;SMARCA4
GO_Biological_Process_2023	Positive Regulation Of Phosphatase Activity (GO:0010922)	6/22	4.812859e-04	1.524072e-02	0	0	7.420786e+00	5.668775e+01	PPP1R15A;PTPA;MEF2C;ROCK1;CALM3;MTOR
GO_Biological_Process_2023	Golgi To Endosome Transport (GO:0006895)	5/15	5.229924e-04	1.640519e-02	0	0	9.887214e+00	7.470723e+01	MON2;RAB14;VPS13C;GBF1;EPS15
GO_Biological_Process_2023	Endomembrane System Organization (GO:0010256)	21/196	5.472010e-04	1.663278e-02	0	0	2.392135e+00	1.796660e+01	RAB2A;SRGN;ARFGEF1;USP8;RAB1A;COG5;CSNK1A1;SEC16A;RAB1B;SURF4;GBF1;HTT;TOR1AIP2;CSNK1D;GAK;SEC61A1;SMPD4;VAPA;MYO18A;ARHGEF7;CLASP1
GO_Biological_Process_2023	Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959)	8/40	5.608584e-04	1.663278e-02	0	0	4.953337e+00	3.708089e+01	PYCARD;PTPN1;CYLD;SYK;SPPL2B;CDC37;PTPN11;HIPK1
GO_Biological_Process_2023	B Cell Homeostasis (GO:0001782)	4/9	5.627898e-04	1.663278e-02	0	0	1.580727e+01	1.182795e+02	LYN;DOCK11;MEF2C;NCKAP1L
GO_Biological_Process_2023	Positive Regulation Of Protein Acetylation (GO:1901985)	4/9	5.627898e-04	1.663278e-02	0	0	1.580727e+01	1.182795e+02	DDX3X;TAOK1;DIP2A;DIP2B
GO_Biological_Process_2023	Regulation Of Protein Lipidation (GO:1903059)	4/9	5.627898e-04	1.663278e-02	0	0	1.580727e+01	1.182795e+02	RB1CC1;RAB3GAP2;ATG13;RAB3GAP1
GO_Biological_Process_2023	Regulation Of Sequestering Of Calcium Ion (GO:0051282)	4/9	5.627898e-04	1.663278e-02	0	0	1.580727e+01	1.182795e+02	DIAPH1;UBASH3B;ANXA6;PTK2B
GO_Biological_Process_2023	Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)	15/118	5.676386e-04	1.663278e-02	0	0	2.895794e+00	2.164324e+01	VAV3;RALBP1;ARHGAP1;MYO9B;ARAP1;CYRIB;MYO9A;VAV1;ARHGAP45;BCR;PREX1;AKAP13;ARHGAP30;ARHGEF1;DOCK2
GO_Biological_Process_2023	Protein Autoubiquitination (GO:0051865)	11/71	5.702667e-04	1.663278e-02	0	0	3.638476e+00	2.717726e+01	RNF10;ITCH;RNF213;NFX1;CUL3;MDM2;UBE3A;WWP2;KLHL24;RNF4;RNF220
GO_Biological_Process_2023	Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045)	14/106	5.814833e-04	1.681245e-02	0	0	3.024476e+00	2.253213e+01	PBRM1;DDX3X;PRMT2;CCNH;ARID1A;ARID1B;AIF1;SMARCA4;PPP2CA;ADAM17;DLG1;ZNF655;ARID2;EIF4G1
GO_Biological_Process_2023	Epigenetic Regulation Of Gene Expression (GO:0040029)	12/83	6.210950e-04	1.772936e-02	0	0	3.355859e+00	2.477975e+01	MECP2;RNF168;ATF2;RBM14;WBP2;TASOR;EP300;EPC1;KAT7;ARID1B;MACROH2A1;SMARCA4
GO_Biological_Process_2023	Microtubule Nucleation (GO:0007020)	6/23	6.247163e-04	1.772936e-02	0	0	6.983902e+00	5.152871e+01	TUBGCP2;NDE1;TUBGCP6;CSNK1D;TUBGCP4;CLASP1
GO_Biological_Process_2023	Autophagosome Organization (GO:1905037)	10/61	6.363497e-04	1.772936e-02	0	0	3.889196e+00	2.862356e+01	RAB1A;MAP1LC3B;RB1CC1;RAB1B;UBQLN1;PIK3C3;SPG11;ATG13;ATG7;RAB7A
GO_Biological_Process_2023	Negative Regulation Of Translation (GO:0017148)	14/107	6.398567e-04	1.772936e-02	0	0	2.991797e+00	2.200247e+01	FTO;DDX6;DDX3X;CSNK2A1;ROCK1;CELF1;YBX1;RBM4;AGO3;EIF4EBP2;CNOT9;LSM14A;TNRC6A;EIF4G1
GO_Biological_Process_2023	Positive Regulation Of T Cell Activation (GO:0050870)	14/107	6.398567e-04	1.772936e-02	0	0	2.991797e+00	2.200247e+01	PBRM1;TYK2;CYRIB;ARID1A;ARID1B;AIF1;SMARCA4;PYCARD;ZMIZ1;FLOT2;PRKCQ;NCKAP1L;ARID2;CD46
GO_Biological_Process_2023	Positive Regulation Of Viral Process (GO:0048524)	8/41	6.676643e-04	1.834697e-02	0	0	4.802983e+00	3.511809e+01	DDB1;DDX3X;STAU1;KPNA6;RSF1;RAD23A;PKN2;RAB7A
GO_Biological_Process_2023	Receptor Internalization (GO:0031623)	9/51	6.773757e-04	1.846126e-02	0	0	4.247912e+00	3.099822e+01	ITGB1;ITCH;GRK2;SYK;HGS;ITGB2;GRB2;ARRB2;DNM2
GO_Biological_Process_2023	Histone Lysine Methylation (GO:0034968)	7/32	7.027526e-04	1.899717e-02	0	0	5.544000e+00	4.025224e+01	KMT2D;MLLT10;KMT2C;BOD1L1;SMYD3;KDM6A;HCFC1
GO_Biological_Process_2023	Positive Regulation By Host Of Viral Transcription (GO:0043923)	5/16	7.305834e-04	1.943352e-02	0	0	8.987904e+00	6.490765e+01	JUN;EP300;NUCKS1;CHD1;SMARCA4
GO_Biological_Process_2023	Protein Localization To Endoplasmic Reticulum (GO:0070972)	5/16	7.305834e-04	1.943352e-02	0	0	8.987904e+00	6.490765e+01	PPP1R15A;VAPA;SEC16A;GBF1;UBAC2
GO_Biological_Process_2023	Positive Regulation Of Wnt Signaling Pathway (GO:0030177)	14/109	7.715946e-04	2.022361e-02	0	0	2.928503e+00	2.098873e+01	USP8;USP47;DDX3X;CSNK2A1;JUP;SMURF2;USP34;CSNK1D;SMARCA4;TNKS2;TBL1XR1;WNK1;SPIN1;RNF220
GO_Biological_Process_2023	Integrin-Mediated Signaling Pathway (GO:0007229)	12/85	7.724508e-04	2.022361e-02	0	0	3.263573e+00	2.338658e+01	ITGB1;SYK;CUL3;ITGB2;ERBIN;ZYX;ADAM10;MYH9;PTK2B;ITGAL;PRAM1;FERMT3
GO_Biological_Process_2023	intra-Golgi Vesicle-Mediated Transport (GO:0006891)	7/33	8.551560e-04	2.204181e-02	0	0	5.330489e+00	3.765578e+01	NAPA;COG5;COPB1;TRAPPC10;VTI1A;RAB6A;COPE
GO_Biological_Process_2023	Monoubiquitinated Protein Deubiquitination (GO:0035520)	7/33	8.551560e-04	2.204181e-02	0	0	5.330489e+00	3.765578e+01	USP47;ENY2;USP16;TRRAP;USP9X;TAF7;TAF2
GO_Biological_Process_2023	SRP-dependent Cotranslational Protein Targeting To Membrane (GO:0006614)	4/10	9.021470e-04	2.279896e-02	0	0	1.317203e+01	9.234560e+01	SRP54;SRPRA;SEC61B;SEC63
GO_Biological_Process_2023	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	9/53	9.051016e-04	2.279896e-02	0	0	4.054398e+00	2.841105e+01	NDUFS8;NDUFA6;NDUFA5;NDUFS6;NDUFS5;NDUFB4;NDUFB2;SDHA;NDUFV1
