cell_id,total_counts,detected_genes,mito_counts,mito_fraction,ribo_counts,ribo_fraction,log10_total_counts,log10_detected_genes,state_domain
GSM4916648_ND2_untreated_080818_plate1_E3_S21_rep1_NA,289884.0,3070.0,16375.0,0.05648811248637386,12695.0,0.04379337942073381,5.462224245353369,3.4871383754771865,D2
GSM4916649_ND2_untreated_080818_plate1_E4_S29_rep1_NA,36791.0,1802.0,2497.0,0.06786985947650241,2705.0,0.073523416052839,4.565741592358979,3.255754786643044,D2
GSM4916650_ND2_untreated_080818_plate1_E5_S37_rep1_NA,435798.0,2887.0,34177.0,0.07842394871018224,30579.0,0.07016783004970192,5.6392852328148795,3.4604467838807205,D2
GSM4916651_ND2_untreated_080818_plate1_E6_S45_rep1_NA,402575.0,2926.0,19352.0,0.048070545861019685,21756.0,0.05404210395578463,5.604846801602902,3.466274321789292,D2
GSM4916652_ND2_untreated_080818_plate1_E7_S53_rep1_NA,259397.0,2419.0,24689.0,0.09517843305820807,14033.0,0.05409854393073166,5.413964949038039,3.3836358683618797,D2
GSM4916653_ND2_untreated_080818_plate1_E8_S61_rep1_NA,63955.0,2058.0,5056.0,0.07905558595887734,3831.0,0.05990149323743257,4.805874503271662,3.313445370426414,D2
GSM4916654_ND2_untreated_080818_plate1_E9_S69_rep1_NA,479385.0,2930.0,53681.0,0.111978889618991,28546.0,0.059547128091200184,5.680684440796622,3.4668676203541096,D2
GSM4916655_ND2_untreated_080818_plate1_F10_S78_rep1_NA,556337.0,2374.0,71199.0,0.12797818588373594,77781.0,0.13980914445740622,5.745337944286462,3.3754807146185724,D2
GSM4916656_ND2_untreated_080818_plate1_F11_S86_rep1_NA,452393.0,3181.0,23606.0,0.05218029456689206,27701.0,0.06123215876461395,5.655515876348702,3.502563669107363,D2
GSM4916657_ND2_untreated_080818_plate1_F12_S94_rep1_NA,333942.0,2494.0,13678.0,0.040959208485305834,19673.0,0.05891142773295962,5.5236710438556385,3.396896449142524,D2
GSM4916658_ND2_untreated_080818_plate1_F1_S6_rep1_NA,27284.0,378.0,1703.0,0.06241753408591116,8421.0,0.3086424277965108,4.43590804085911,2.577491799837225,D1
GSM4916659_ND2_untreated_080818_plate1_F2_S14_rep1_NA,463265.0,2998.0,23571.0,0.05088016577984523,18881.0,0.04075637054385719,5.665829490185781,3.4768316285122607,D2
GSM4916660_ND2_untreated_080818_plate1_F3_S22_rep1_NA,225417.0,1270.0,25769.0,0.11431702134266715,43876.0,0.1946437047782554,5.352986665604443,3.103803720955957,D2
GSM4916661_ND2_untreated_080818_plate1_F4_S30_rep1_NA,157912.0,2800.0,11400.0,0.07219210699630174,16221.0,0.10272176908657987,5.198415134034647,3.4471580313422194,D2
GSM4916662_ND2_untreated_080818_plate1_F5_S38_rep1_NA,661512.0,3625.0,30253.0,0.0457331083941032,29117.0,0.04401583040065789,5.82053772681001,3.5593080109070123,D2
GSM4916663_ND2_untreated_080818_plate1_F6_S46_rep1_NA,44023.0,2033.0,5643.0,0.12818299525248167,2034.0,0.04620312109579083,4.643679634742805,3.3081373786380386,D2
GSM4916664_ND2_untreated_080818_plate1_F7_S54_rep1_NA,323561.0,2634.0,27635.0,0.08540893370956326,19038.0,0.05883898244844094,5.509956168980031,3.420615770625765,D2
GSM4916665_ND2_untreated_080818_plate1_F8_S62_rep1_NA,135911.0,2389.0,7287.0,0.053615969274010196,8621.0,0.06343121601636365,5.133254607916983,3.378216149749878,D2
GSM4916666_ND2_untreated_080818_plate1_F9_S70_rep1_NA,304750.0,2161.0,19444.0,0.0638031173092699,22371.0,0.07340771123872027,5.48394371429042,3.3346547668832414,D2
GSM4916667_ND2_untreated_080818_plate1_G10_S79_rep1_NA,77209.0,1277.0,6719.0,0.0870235335258843,2149.0,0.02783354272170343,4.887667927570439,3.1061908972634154,D2
GSM4916668_ND2_untreated_080818_plate1_G11_S87_rep1_NA,924258.0,3886.0,48998.0,0.05301333610312272,70473.0,0.0762481904403316,5.965793218337185,3.589502796263764,D2
GSM4916669_ND2_untreated_080818_plate1_G12_S95_rep1_NA,591184.0,2913.0,49115.0,0.0830790413813635,21709.0,0.03672122384908928,5.771722671655814,3.4643404846276673,D2
GSM4916670_ND2_untreated_080818_plate1_G1_S7_rep1_NA,1057488.0,4457.0,59139.0,0.05592403885434161,80361.0,0.07599235168626027,6.024275447854785,3.6490426340861766,D2
GSM4916671_ND2_untreated_080818_plate1_G2_S15_rep1_NA,490650.0,3795.0,19263.0,0.03926016508712932,28452.0,0.057988382757566494,5.690771803180663,3.5792117802314993,D2
GSM4916672_ND2_untreated_080818_plate1_G3_S23_rep1_NA,732129.0,3734.0,44609.0,0.0609305190751903,44477.0,0.06075022297983006,5.864587609818235,3.5721743136130595,D2
GSM4916673_ND2_untreated_080818_plate1_G4_S31_rep1_NA,374382.0,2856.0,25663.0,0.06854763316612444,18880.0,0.0504297749357608,5.57331496002174,3.455758203104137,D2
GSM4916674_ND2_untreated_080818_plate1_G5_S39_rep1_NA,497616.0,3115.0,59041.0,0.11864771229220926,42956.0,0.08632359088132215,5.696894335911052,3.4934580509951885,D2
GSM4916675_ND2_untreated_080818_plate1_G6_S47_rep1_NA,561912.0,3928.0,19367.0,0.03446625094320819,45303.0,0.08062294451800282,5.749668306837976,3.594171479114912,D2
GSM4916676_ND2_untreated_080818_plate1_G7_S55_rep1_NA,120147.0,1966.0,12500.0,0.10403921862385244,5569.0,0.046351552681298744,5.07971293119725,3.2935835134961167,D2
GSM4916677_ND2_untreated_080818_plate1_G8_S63_rep1_NA,193553.0,1379.0,67221.0,0.3473002226780262,2857.0,0.014760814867245665,5.286799907111179,3.13956426617585,D2
GSM4916678_ND2_untreated_080818_plate1_G9_S71_rep1_NA,654438.0,3614.0,33113.0,0.050597611996858374,47213.0,0.07214281566779435,5.815868508742688,3.557988148224913,D2
GSM4916679_ND2_untreated_080818_plate1_H10_S80_rep1_NA,395922.0,3103.0,19898.0,0.05025737392718768,17312.0,0.043725784371669164,5.597609634647235,3.491781775584166,D2
GSM4916680_ND2_untreated_080818_plate1_H1_S8_rep1_NA,3480.0,147.0,38.0,0.010919540229885057,829.0,0.2382183908045977,3.5415792439465807,2.167317334748176,D1
GSM4916681_ND2_untreated_080818_plate1_H2_S16_rep1_NA,1671886.0,4776.0,138337.0,0.08274308176514428,247054.0,0.14776964458103004,6.223206661106084,3.6790643181213127,D2
GSM4916682_ND2_untreated_080818_plate1_H3_S24_rep1_NA,854405.0,3819.0,62631.0,0.07330364405639012,70811.0,0.0828775580667248,5.931663781194378,3.581949658373318,D2
GSM4916683_ND2_untreated_080818_plate1_H4_S32_rep1_NA,1469605.0,3375.0,122659.0,0.08346392397957274,149757.0,0.10190289227377425,6.16720062088942,3.5282737771670436,D2
GSM4916684_ND2_untreated_080818_plate1_H5_S40_rep1_NA,575923.0,3502.0,29368.0,0.05099292787403872,41389.0,0.071865509799053,5.760364422814723,3.5443161417474274,D2
GSM4916685_ND2_untreated_080818_plate1_H6_S48_rep1_NA,458610.0,3261.0,27210.0,0.059331458101655,50143.0,0.10933690935653387,5.661443520296819,3.513350798805957,D2
GSM4916686_ND2_untreated_080818_plate1_H7_S56_rep1_NA,710199.0,3253.0,60442.0,0.08510572388865656,111074.0,0.1563984179082201,5.851380056455054,3.5122840632818537,D2
GSM4916687_ND2_untreated_080818_plate1_H8_S64_rep1_NA,453058.0,3107.0,25381.0,0.05602152483787948,51856.0,0.11445775154615966,5.6561538034864345,3.4923412532549745,D2
GSM4916688_ND2_untreated_080818_plate1_H9_S72_rep1_NA,418684.0,3395.0,23369.0,0.05581536433204995,29811.0,0.07120166999455436,5.621886364654113,3.5308397786165204,D2
GSM4916689_ND3_untreated_080818_plate1_A10_S169_rep1_NA,757657.0,1156.0,164707.0,0.21738992710421734,161236.0,0.2128086983951841,5.879472640037284,3.0629578340845103,D2
GSM4916690_ND3_untreated_080818_plate1_A11_S177_rep1_NA,344360.0,3006.0,14874.0,0.04319316993843652,20676.0,0.06004181670344988,5.53701269914582,3.4779889762508893,D2
GSM4916691_ND3_untreated_080818_plate1_A12_S185_rep1_NA,235140.0,2646.0,10550.0,0.04486688781151654,15395.0,0.06547163392021774,5.371326513861746,3.422589839851482,D2
GSM4916692_ND3_untreated_080818_plate1_A1_S97_rep1_NA,323969.0,1763.0,51049.0,0.15757371847306378,41391.0,0.12776222416342303,5.510503455351521,3.246252312299322,D2
GSM4916693_ND3_untreated_080818_plate1_A2_S105_rep1_NA,656.0,98.0,8.0,0.012195121951219513,49.0,0.07469512195121951,2.8169038393756605,1.9912260756924949,D1
GSM4916694_ND3_untreated_080818_plate1_A3_S113_rep1_NA,405916.0,3568.0,16500.0,0.04064880418608776,32681.0,0.08051173149124449,5.608436170249929,3.5524248457040857,D2
GSM4916695_ND3_untreated_080818_plate1_A4_S121_rep1_NA,364955.0,2866.0,8946.0,0.024512611143839652,22153.0,0.06070063432477977,5.5622393180002945,3.4572761860613257,D2
GSM4916696_ND3_untreated_080818_plate1_A5_S129_rep1_NA,55995.0,510.0,55.0,0.0009822305562996697,18468.0,0.3298151620680418,4.748149248981986,2.7075701760979363,D2
GSM4916697_ND3_untreated_080818_plate1_A6_S137_rep1_NA,466394.0,3646.0,27626.0,0.05923318052976668,28333.0,0.06074906624013173,5.668752954736266,3.5618166643189575,D2
GSM4916698_ND3_untreated_080818_plate1_A7_S145_rep1_NA,736148.0,2935.0,108797.0,0.14779229176741634,83016.0,0.11277080152360666,5.866965136513718,3.467608105583633,D2
GSM4916699_ND3_untreated_080818_plate1_A8_S153_rep1_NA,163463.0,2562.0,8220.0,0.05028660920208243,12066.0,0.07381486941999107,5.213419465165737,3.4085791254086675,D2
GSM4916700_ND3_untreated_080818_plate1_A9_S161_rep1_NA,1733487.0,2353.0,246745.0,0.14234026560337631,190149.0,0.10969162156970315,6.238920589084752,3.3716219271760215,D2
GSM4916701_ND3_untreated_080818_plate1_B10_S170_rep1_NA,105346.0,2378.0,2779.0,0.026379739145292656,4246.0,0.04030527974484081,5.022618050044664,3.376211850282673,D2
GSM4916702_ND3_untreated_080818_plate1_B11_S178_rep1_NA,38802.0,1980.0,1847.0,0.04760063914231225,2794.0,0.07200659759806195,4.58885411133076,3.296665190261531,D2
GSM4916703_ND3_untreated_080818_plate1_B12_S186_rep1_NA,65380.0,1918.0,1924.0,0.029427959620679105,3544.0,0.05420617925971245,4.81544491624435,3.282848602834645,D2
GSM4916704_ND3_untreated_080818_plate1_B1_S98_rep1_NA,1077820.0,3748.0,114623.0,0.10634707093948897,219705.0,0.20384201443654784,6.032546238091933,3.5737995822157407,D2
GSM4916705_ND3_untreated_080818_plate1_B2_S106_rep1_NA,214984.0,2622.0,10200.0,0.04744539128493283,9539.0,0.044370743869311204,5.332406139123606,3.4186326873540653,D2
GSM4916706_ND3_untreated_080818_plate1_B3_S114_rep1_NA,293510.0,1741.0,6075.0,0.020697761575414808,71911.0,0.24500357739088957,5.467622902417825,3.240798771117331,D2
GSM4916707_ND3_untreated_080818_plate1_B4_S122_rep1_NA,225667.0,3293.0,13617.0,0.06034112209583147,30689.0,0.13599241360057077,5.353468055463504,3.517591730711908,D2
GSM4916708_ND3_untreated_080818_plate1_B5_S130_rep1_NA,150817.0,2570.0,6013.0,0.03986951073154883,11564.0,0.07667570631957936,5.178450297701346,3.4099331233312946,D2
GSM4916709_ND3_untreated_080818_plate1_B6_S138_rep1_NA,35234.0,1921.0,1502.0,0.04262927853777601,2227.0,0.06320599421013794,4.546961950002583,3.2835273648616936,D2
GSM4916710_ND3_untreated_080818_plate1_B7_S146_rep1_NA,1565137.0,2270.0,218012.0,0.13929259866708155,247237.0,0.15796508548452948,6.194552358329708,3.3560258571931225,D2
GSM4916711_ND3_untreated_080818_plate1_B8_S154_rep1_NA,792557.0,3625.0,15978.0,0.020160064197275403,67266.0,0.08487212907084285,5.8990305060888755,3.5593080109070123,D2
GSM4916712_ND3_untreated_080818_plate1_B9_S162_rep1_NA,527172.0,3287.0,46758.0,0.08869590949443446,30458.0,0.05777620966212166,5.721952335257378,3.5167997040816243,D2
GSM4916713_ND3_untreated_080818_plate1_C10_S171_rep1_NA,23238.0,1108.0,1676.0,0.07212324640674757,2502.0,0.10766847405112316,4.366198747369727,3.044539760392411,D2
GSM4916714_ND3_untreated_080818_plate1_C11_S179_rep1_NA,36280.0,1105.0,3450.0,0.09509371554575524,4932.0,0.13594266813671443,4.559667278388058,3.0433622780211294,D2
GSM4916715_ND3_untreated_080818_plate1_C12_S187_rep1_NA,1385038.0,1385.0,218711.0,0.157909746880591,191545.0,0.13829584459054553,6.1414616888978815,3.1414497734004674,D2
GSM4916716_ND3_untreated_080818_plate1_C1_S99_rep1_NA,7454987.0,2383.0,1367990.0,0.18349998464115364,1242886.0,0.16671873472079832,6.872446890467325,3.377124042346456,D2
GSM4916717_ND3_untreated_080818_plate1_C2_S107_rep1_NA,224077.0,2748.0,10699.0,0.047746979832825324,24960.0,0.11139028101947099,5.350397281409196,3.4390167283875126,D2
GSM4916718_ND3_untreated_080818_plate1_C3_S115_rep1_NA,657359.0,1236.0,27902.0,0.04244560430449724,68232.0,0.10379716410667535,5.817802613300464,3.092018470752797,D2
GSM4916719_ND3_untreated_080818_plate1_C4_S123_rep1_NA,1065542.0,3149.0,38284.0,0.035929132779374255,111268.0,0.10442385189884584,6.027570572782036,3.498172660636544,D2
GSM4916720_ND3_untreated_080818_plate1_C5_S131_rep1_NA,481724.0,2006.0,47450.0,0.09850038611321005,40278.0,0.08361219287392781,5.682798283864605,3.302330928684399,D2
GSM4916721_ND3_untreated_080818_plate1_C6_S139_rep1_NA,285917.0,2603.0,10051.0,0.03515355855020863,12160.0,0.042529825089099284,5.456239978326507,3.4154741681092355,D2
GSM4916722_ND3_untreated_080818_plate1_C7_S147_rep1_NA,766201.0,2660.0,39227.0,0.05119674863384412,76235.0,0.09949739037145605,5.884342714462771,3.424881636631067,D2
GSM4916723_ND3_untreated_080818_plate1_C8_S155_rep1_NA,108365.0,745.0,6552.0,0.06046232639689937,15115.0,0.13948230517233423,5.0348890353267315,2.8721562727482928,D2
GSM4916724_ND3_untreated_080818_plate1_C9_S163_rep1_NA,513787.0,3566.0,24574.0,0.047829158775912976,26818.0,0.05219672743763466,5.710783111413997,3.5521813388393357,D2
GSM4916725_ND3_untreated_080818_plate1_D10_S172_rep1_NA,2661.0,106.0,53.0,0.019917324314167605,353.0,0.13265689590379556,3.425044874551389,2.0253058652647704,D1
GSM4916726_ND3_untreated_080818_plate1_D11_S180_rep1_NA,1383046.0,3064.0,106631.0,0.07709866483110468,138895.0,0.10042688384912722,6.140836624949468,3.486288760960566,D2
GSM4916727_ND3_untreated_080818_plate1_D12_S188_rep1_NA,155992.0,352.0,11201.0,0.07180496435714652,9321.0,0.05975306425970563,5.193102326271485,2.546542663478131,D1
GSM4916728_ND3_untreated_080818_plate1_D1_S100_rep1_NA,265738.0,2221.0,12583.0,0.047351150381202536,39658.0,0.14923721861382264,5.424453662089218,3.346548558548474,D2
GSM4916729_ND3_untreated_080818_plate1_D2_S108_rep1_NA,568170.0,3668.0,21592.0,0.03800271045637749,55117.0,0.09700793776510551,5.754478298766679,3.5644293269979834,D2
GSM4916730_ND3_untreated_080818_plate1_D3_S116_rep1_NA,74033.0,1251.0,2951.0,0.03986060270419948,4058.0,0.05481339402698796,4.86942534842377,3.09725730969342,D2
GSM4916731_ND3_untreated_080818_plate1_D4_S124_rep1_NA,1587671.0,3588.0,57603.0,0.03628144621902145,73001.0,0.04597992909110263,6.200760512141615,3.5548524343720542,D2
GSM4916732_ND3_untreated_080818_plate1_D5_S132_rep1_NA,242726.0,2850.0,13210.0,0.05442350634048269,19093.0,0.07866071207864012,5.385116299000849,3.45484486000851,D2
GSM4916733_ND3_untreated_080818_plate1_D6_S140_rep1_NA,489935.0,2937.0,16416.0,0.03350648555420617,31747.0,0.06479839162337861,5.690138465714575,3.4679039465228003,D2
GSM4916734_ND3_untreated_080818_plate1_D7_S148_rep1_NA,197853.0,2533.0,11620.0,0.05873047161276301,9621.0,0.04862701096268442,5.296342639760338,3.403635189790548,D2
GSM4916735_ND3_untreated_080818_plate1_D8_S156_rep1_NA,661033.0,2386.0,47365.0,0.07165300370783305,28387.0,0.04294339314376135,5.8202231408172045,3.377670439334323,D2
GSM4916736_ND3_untreated_080818_plate1_D9_S164_rep1_NA,840667.0,3941.0,55605.0,0.06614390715943412,70092.0,0.08337665211076443,5.924623999719778,3.595606434865603,D2
GSM4916737_ND3_untreated_080818_plate1_E10_S173_rep1_NA,649412.0,1271.0,112191.0,0.17275781784137034,60530.0,0.09320739376543705,5.812520309367951,3.104145550554008,D2
GSM4916738_ND3_untreated_080818_plate1_E11_S181_rep1_NA,302657.0,1369.0,20331.0,0.0671750529477263,12188.0,0.04027000862362344,5.480950722941176,3.13640344813399,D2
GSM4916739_ND3_untreated_080818_plate1_E12_S189_rep1_NA,243448.0,1782.0,20182.0,0.08290066051066347,23942.0,0.09834543721862575,5.386406211034176,3.250907699700856,D2
GSM4916740_ND3_untreated_080818_plate1_E1_S101_rep1_NA,1554303.0,3824.0,130965.0,0.08425963277430462,47759.0,0.030726956069698122,6.1915356852504875,3.5825178836040625,D2
GSM4916741_ND3_untreated_080818_plate1_E2_S109_rep1_NA,1163704.0,3485.0,43337.0,0.0372405697668823,63222.0,0.054328248420560554,6.065842527122797,3.5422027824340283,D2
GSM4916742_ND3_untreated_080818_plate1_E3_S117_rep1_NA,171904.0,1000.0,26977.0,0.15693061243484735,35050.0,0.20389287043931498,5.235285982316584,3.0,D2
GSM4916743_ND3_untreated_080818_plate1_E4_S125_rep1_NA,2989048.0,3802.0,137334.0,0.04594573255431161,257067.0,0.08600296816912943,6.475532889267367,3.5800121125294244,D2
GSM4916744_ND3_untreated_080818_plate1_E5_S133_rep1_NA,5490901.0,2970.0,658847.0,0.11998886885777034,1230087.0,0.22402279698723396,6.739643613525202,3.4727564493172123,D2
GSM4916745_ND3_untreated_080818_plate1_E6_S141_rep1_NA,291655.0,2557.0,10706.0,0.03670775402444669,7433.0,0.025485590852205517,5.464869426175929,3.4077307280263356,D2
GSM4916746_ND3_untreated_080818_plate1_E7_S149_rep1_NA,530378.0,3367.0,18397.0,0.03468658202263292,49434.0,0.09320522344441134,5.724585501300265,3.5272431163880884,D2
GSM4916747_ND3_untreated_080818_plate1_E8_S157_rep1_NA,412551.0,2716.0,15602.0,0.03781835457919142,18956.0,0.045948258518340765,5.615477644157405,3.433929765608464,D2
GSM4916748_ND3_untreated_080818_plate1_E9_S165_rep1_NA,461675.0,3862.0,26754.0,0.057949856500785185,37445.0,0.08110683922672876,5.6643363578606305,3.5868122694433757,D2
GSM4916749_ND3_untreated_080818_plate1_F10_S174_rep1_NA,305636.0,2512.0,31018.0,0.1014867358557238,33493.0,0.1095846039079166,5.485204507235244,3.4000196350651586,D2
GSM4916750_ND3_untreated_080818_plate1_F11_S182_rep1_NA,1057317.0,3814.0,51063.0,0.04829488223493995,56786.0,0.0537076392415898,6.024205215037511,3.581380688709987,D2
GSM4916751_ND3_untreated_080818_plate1_F12_S190_rep1_NA,1073726.0,2919.0,42583.0,0.039659093660766344,49119.0,0.04574630771723885,6.030893469566607,3.4652340949880145,D2
GSM4916752_ND3_untreated_080818_plate1_F1_S102_rep1_NA,1326180.0,2614.0,95108.0,0.07171575502571295,35964.0,0.027118490702619555,6.122602474069782,3.4173055832445254,D2
GSM4916753_ND3_untreated_080818_plate1_F2_S110_rep1_NA,1674741.0,4938.0,98156.0,0.05860965964289404,149059.0,0.08900421020324933,6.223947652585939,3.6935510855959133,D2
GSM4916754_ND3_untreated_080818_plate1_F3_S118_rep1_NA,752440.0,2300.0,18117.0,0.024077667322311414,127317.0,0.16920551804795067,5.876471874753837,3.361727836017593,D2
GSM4916755_ND3_untreated_080818_plate1_F4_S126_rep1_NA,1252822.0,3819.0,68501.0,0.05467736039118087,168757.0,0.1347014978983447,6.097889371146429,3.581949658373318,D2
GSM4916756_ND3_untreated_080818_plate1_F5_S134_rep1_NA,759630.0,3660.0,33455.0,0.044041177941892766,67810.0,0.08926714321445967,5.880602107957003,3.5634810853944106,D2
GSM4916757_ND3_untreated_080818_plate1_F6_S142_rep1_NA,570486.0,3078.0,69500.0,0.1218259519076717,67485.0,0.11829387574804641,5.756244991090166,3.48826861549546,D2
GSM4916758_ND3_untreated_080818_plate1_F7_S150_rep1_NA,812090.0,3097.0,31667.0,0.03899444642835154,52638.0,0.06481793889839796,5.909604162661628,3.490941205356787,D2
GSM4916759_ND3_untreated_080818_plate1_F8_S158_rep1_NA,216756.0,2644.0,8606.0,0.03970362988798465,15438.0,0.07122294192548304,5.335971127974435,3.4222614508136027,D2
GSM4916760_ND3_untreated_080818_plate1_F9_S166_rep1_NA,1267930.0,4295.0,73582.0,0.058033172178274826,79653.0,0.06282129139621273,6.103095277636489,3.632963168167261,D2
GSM4916761_ND3_untreated_080818_plate1_G10_S175_rep1_NA,472748.0,1546.0,37512.0,0.07934882855136352,38612.0,0.08167564960613266,5.674629700201792,3.189209489582306,D2
GSM4916762_ND3_untreated_080818_plate1_G11_S183_rep1_NA,414300.0,2977.0,29106.0,0.07025343953656771,49963.0,0.12059618633840212,5.617314933298294,3.473778834646725,D2
GSM4916763_ND3_untreated_080818_plate1_G12_S191_rep1_NA,1221348.0,3404.0,53420.0,0.04373855772474348,72997.0,0.05976756829339386,6.086839425571584,3.53198955141255,D2
GSM4916764_ND3_untreated_080818_plate1_G1_S103_rep1_NA,24836.0,288.0,784.0,0.03156708004509583,2030.0,0.08173618940248027,4.395081651173945,2.459392487759231,D1
GSM4916765_ND3_untreated_080818_plate1_G2_S111_rep1_NA,694595.0,3921.0,34407.0,0.04953534073812797,27547.0,0.039659081911041685,5.841731652743495,3.5933968423002067,D2
GSM4916766_ND3_untreated_080818_plate1_G3_S119_rep1_NA,674851.0,2174.0,66446.0,0.09846025270763473,100759.0,0.14930555041038687,5.829207895763013,3.3372595397502756,D2
GSM4916767_ND3_untreated_080818_plate1_G4_S127_rep1_NA,2083249.0,4276.0,99181.0,0.04760880720451564,172539.0,0.08282207263750037,6.318741182027952,3.6310376965367404,D2
GSM4916768_ND3_untreated_080818_plate1_G5_S135_rep1_NA,1564773.0,4054.0,86406.0,0.0552195110728521,145034.0,0.09268692647431928,6.194451343800776,3.60788374435699,D2
GSM4916769_ND3_untreated_080818_plate1_G6_S143_rep1_NA,464947.0,3736.0,31970.0,0.06876052539321686,24644.0,0.0530038907660443,5.667403449837488,3.5724068675580556,D2
GSM4916770_ND3_untreated_080818_plate1_G7_S151_rep1_NA,538595.0,3196.0,15302.0,0.028410958141089317,24412.0,0.04532533721998905,5.731262317359025,3.5046067706419537,D2
GSM4916771_ND3_untreated_080818_plate1_G8_S159_rep1_NA,370984.0,3113.0,16193.0,0.0436487826968279,17606.0,0.047457572294222934,5.56935517953,3.493179120682515,D2
